>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:33:01 +0200
xnode:	neotest@z6001.ivan.nexedi.com (2401:5180:0:6f::1 192.168.0.16)
uname:	Linux z6001-COMP-2784 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
cpu:	Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
cpu/[0-23]/freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
cpu/[0-23]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: ADATA SU800       rev 8BS  119,2G
nic/enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
nic/enp1s0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/enp1s0/coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
nic/enp1s0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/enp1s0: RX coalesce latency is max 20μs - that will add to networked request-reply latency
sw/python:          Python 2.7.12
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	z6001
cluster:
Benchmarkpystone 1 116106 pystone/s	# POLL·0 C1·82 C1E·0 C3·20 C6·359
Benchmarkpystone 1 113708 pystone/s	# POLL·0 C1·61 C1E·1 C3·17 C6·327
Benchmarkpystone 1 113468 pystone/s	# POLL·0 C1·76 C1E·0 C3·21 C6·402
Benchmarkpystone 1 103554 pystone/s	# POLL·4 C1·85 C1E·4 C3·15 C6·338
Benchmarkpystone 1 113983 pystone/s	# POLL·2 C1·106 C1E·4 C3·10 C6·457
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	15482.1 req/s  64.591 latency-µs/object
# POLL·45 C1·86845 C1E·174253 C3·2768 C6·6824
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	16182.5 req/s  61.795 latency-µs/object
# POLL·38 C1·93206 C1E·166679 C3·5205 C6·4654
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	16101.1 req/s  62.107 latency-µs/object
# POLL·39 C1·91396 C1E·167797 C3·1984 C6·7435
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	15887.5 req/s  62.943 latency-µs/object
# POLL·57 C1·91918 C1E·168835 C3·4929 C6·5511

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	32856.9 req/s  60.870 latency-µs/object
# POLL·123 C1·106840 C1E·103602 C3·6565 C6·10559
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	32895.5 req/s  60.799 latency-µs/object
# POLL·141 C1·106128 C1E·105050 C3·7728 C6·9509
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	33128.9 req/s  60.370 latency-µs/object
# POLL·123 C1·109328 C1E·101446 C3·6917 C6·8977
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	33069.5 req/s  60.479 latency-µs/object
# POLL·117 C1·108689 C1E·99121 C3·7324 C6·8070
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	32989.8 req/s  60.625 latency-µs/object
# POLL·144 C1·107766 C1E·104497 C3·8382 C6·7760

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	46251.7 req/s  64.862 latency-µs/object
# POLL·260 C1·132584 C1E·159294 C3·9466 C6·11132
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	46251.3 req/s  64.863 latency-µs/object
# POLL·290 C1·132664 C1E·159087 C3·12620 C6·9363
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	46319.6 req/s  64.767 latency-µs/object
# POLL·255 C1·132650 C1E·158925 C3·11018 C6·9585
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	46039.3 req/s  65.162 latency-µs/object
# POLL·265 C1·132032 C1E·160196 C3·10212 C6·11219
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	46457.6 req/s  64.575 latency-µs/object
# POLL·281 C1·133566 C1E·159129 C3·10968 C6·8823

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	60135.1 req/s  66.517 latency-µs/object
# POLL·397 C1·96062 C1E·163410 C3·12167 C6·6655
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59834.5 req/s  66.851 latency-µs/object
# POLL·431 C1·95433 C1E·163879 C3·9176 C6·9402
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59952.3 req/s  66.720 latency-µs/object
# POLL·403 C1·98509 C1E·161021 C3·13976 C6·5892
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59721.4 req/s  66.978 latency-µs/object
# POLL·421 C1·95821 C1E·163823 C3·11225 C6·8396
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	60059.6 req/s  66.601 latency-µs/object
# POLL·386 C1·95707 C1E·163681 C3·12337 C6·6281

# 8 clients in parallel
E0305 15:13:35.231537   27024 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:60538: 192.168.0.16:5554 - 192.168.0.16:60538: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	97559.7 req/s  82.001 latency-µs/object
# POLL·8168 C1·212016 C1E·258116 C3·6840 C6·4130
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	98600.9 req/s  81.135 latency-µs/object
# POLL·8300 C1·213026 C1E·256819 C3·6956 C6·3416
E0305 15:13:40.213997   27024 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:60620: 192.168.0.16:5554 - 192.168.0.16:60620: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	98969.2 req/s  80.833 latency-µs/object
# POLL·8090 C1·212895 C1E·254882 C3·7869 C6·3274
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	99040.8 req/s  80.775 latency-µs/object
# POLL·8162 C1·213496 C1E·255731 C3·6890 C6·3098
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	99112.2 req/s  80.717 latency-µs/object
# POLL·7972 C1·207619 C1E·257880 C3·6952 C6·4068

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	102514.3 req/s  117.057 latency-µs/object
# POLL·16657 C1·254992 C1E·122046 C3·3747 C6·2486
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	102432.5 req/s  117.150 latency-µs/object
# POLL·16460 C1·251404 C1E·122919 C3·3721 C6·2538
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	102707.6 req/s  116.837 latency-µs/object
# POLL·16441 C1·255083 C1E·122553 C3·3772 C6·2404
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	103900.0 req/s  115.496 latency-µs/object
# POLL·16488 C1·252358 C1E·120191 C3·2969 C6·2801
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	102854.1 req/s  116.670 latency-µs/object
# POLL·16520 C1·254838 C1E·124255 C3·3343 C6·2445

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	95720.1 req/s  167.154 latency-µs/object
# POLL·8814 C1·117672 C1E·62020 C3·3377 C6·2519
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 200000	94063.9 req/s  170.097 latency-µs/object
# POLL·16921 C1·220327 C1E·97655 C3·5610 C6·2412
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	96975.3 req/s  164.991 latency-µs/object
# POLL·8592 C1·115692 C1E·61246 C3·3525 C6·2064
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 200000	98371.5 req/s  162.649 latency-µs/object
# POLL·16363 C1·213594 C1E·96368 C3·4654 C6·2462
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 200000	97507.7 req/s  164.090 latency-µs/object
# POLL·16136 C1·213191 C1E·95733 C3·5241 C6·2251
2018/03/05 15:14:19 accept tcp 192.168.0.16:5554: use of closed network connection
2018-03-05 15:14:19.4352 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
Connection to None lost
Benchmarkneo/go/sqlite-zhash.py 3789 518.7 µs/object	# crc32:a50b90dc  nread=4905351  t=1.966s
# POLL·11 C1·2657 C1E·12379 C3·16833 C6·7611
Benchmarkneo/go/sqlite-zhash.py 3789 557.0 µs/object	# crc32:a50b90dc  nread=4905351  t=2.111s	# POLL·6 C1·232 C1E·13106 C3·17582 C6·5839
Benchmarkneo/go/sqlite-zhash.py 3789 478.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.813s	# POLL·2 C1·21556 C1E·15626 C3·11768 C6·8953
Benchmarkneo/go/sqlite-zhash.py 3789 537.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.037s	# POLL·7 C1·189 C1E·13559 C3·18535 C6·6778
Benchmarkneo/go/sqlite-zhash.py 3789 545.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.068s	# POLL·1 C1·152 C1E·12009 C3·19858 C6·4038

Benchmarkneo/go/sqlite-zhash.go 3789 170.4 µs/object	# crc32:a50b90dc  nread=4905351  t=645.926256ms	# POLL·4 C1·599 C1E·31050 C3·4420 C6·5399
Benchmarkneo/go/sqlite-zhash.go 3789 187.0 µs/object	# crc32:a50b90dc  nread=4905351  t=708.576823ms	# POLL·2 C1·296 C1E·29913 C3·6391 C6·5000
E0305 15:14:34.646563   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33114: 192.168.0.16:5554 - 192.168.0.16:33114: accept: node link is not listening for incoming connections
Benchmarkneo/go/sqlite-zhash.go 3789 170.2 µs/object	# crc32:a50b90dc  nread=4905351  t=645.187385ms	# POLL·9 C1·529 C1E·29991 C3·6138 C6·3969
Benchmarkneo/go/sqlite-zhash.go 3789 187.6 µs/object	# crc32:a50b90dc  nread=4905351  t=710.917939ms	# POLL·4 C1·402 C1E·29805 C3·6484 C6·4946
Benchmarkneo/go/sqlite-zhash.go 3789 232.9 µs/object	# crc32:a50b90dc  nread=4905351  t=882.520324ms	# POLL·7 C1·236 C1E·22799 C3·17749 C6·1491
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 34.4 µs/object	# crc32:a50b90dc  nread=4905351  t=130.56243ms	# POLL·83 C1·5903 C1E·7564 C3·1073 C6·1144
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 35.3 µs/object	# crc32:a50b90dc  nread=4905351  t=133.906815ms	# POLL·76 C1·5977 C1E·7738 C3·1097 C6·1138
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 34.3 µs/object	# crc32:a50b90dc  nread=4905351  t=130.169336ms	# POLL·90 C1·6167 C1E·9177 C3·914 C6·985
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 34.6 µs/object	# crc32:a50b90dc  nread=4905351  t=131.037101ms	# POLL·87 C1·6037 C1E·8786 C3·889 C6·1153
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 35.1 µs/object	# crc32:a50b90dc  nread=4905351  t=133.190815ms	# POLL·53 C1·6037 C1E·7081 C3·1176 C6·1178

# 1 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·1 10000	5323.8 req/s  187.836 latency-µs/object	# POLL·11 C1·972 C1E·99956 C3·33789 C6·14486
Benchmarkneo/go/sqlite-zwrk.go·1 10000	5919.8 req/s  168.924 latency-µs/object	# POLL·22 C1·1340 C1E·110556 C3·20624 C6·13642
Benchmarkneo/go/sqlite-zwrk.go·1 10000	5399.2 req/s  185.212 latency-µs/object	# POLL·19 C1·1370 C1E·97857 C3·35702 C6·12533
Benchmarkneo/go/sqlite-zwrk.go·1 10000	5156.3 req/s  193.938 latency-µs/object	# POLL·9 C1·916 C1E·101917 C3·28797 C6·17225
Benchmarkneo/go/sqlite-zwrk.go·1 10000	6510.6 req/s  153.596 latency-µs/object	# POLL·14 C1·1921 C1E·109658 C3·23233 C6·10278

# 2 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·2 20000	13186.0 req/s  151.676 latency-µs/object	# POLL·118 C1·14056 C1E·154556 C3·32650 C6·22619
Benchmarkneo/go/sqlite-zwrk.go·2 20000	13292.4 req/s  150.462 latency-µs/object	# POLL·100 C1·14172 C1E·162089 C3·29943 C6·21215
Benchmarkneo/go/sqlite-zwrk.go·2 20000	13451.8 req/s  148.679 latency-µs/object	# POLL·147 C1·15103 C1E·153199 C3·28162 C6·26423
Benchmarkneo/go/sqlite-zwrk.go·2 20000	13559.7 req/s  147.496 latency-µs/object	# POLL·117 C1·15559 C1E·161835 C3·30311 C6·18306
Benchmarkneo/go/sqlite-zwrk.go·2 20000	13063.1 req/s  153.103 latency-µs/object	# POLL·89 C1·13760 C1E·161196 C3·33090 C6·21919

# 3 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·3 30000	20260.6 req/s  148.071 latency-µs/object	# POLL·188 C1·25907 C1E·144992 C3·29206 C6·17307
Benchmarkneo/go/sqlite-zwrk.go·3 30000	20285.5 req/s  147.889 latency-µs/object	# POLL·195 C1·25067 C1E·142324 C3·29631 C6·20969
Benchmarkneo/go/sqlite-zwrk.go·3 30000	20377.8 req/s  147.219 latency-µs/object	# POLL·173 C1·24748 C1E·143067 C3·37507 C6·11437
Benchmarkneo/go/sqlite-zwrk.go·3 30000	20433.9 req/s  146.815 latency-µs/object	# POLL·193 C1·26139 C1E·148071 C3·24297 C6·20056
Benchmarkneo/go/sqlite-zwrk.go·3 30000	20423.5 req/s  146.889 latency-µs/object	# POLL·184 C1·25502 C1E·143950 C3·29595 C6·17526

# 4 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26373.2 req/s  151.669 latency-µs/object	# POLL·298 C1·34791 C1E·180510 C3·32525 C6·15022
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26675.2 req/s  149.952 latency-µs/object	# POLL·269 C1·35662 C1E·175521 C3·31947 C6·16452
E0305 15:15:27.784968   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33392: 192.168.0.16:5554 - 192.168.0.16:33392: accept: node link is not listening for incoming connections
E0305 15:15:27.785087   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33398: 192.168.0.16:5554 - 192.168.0.16:33398: accept: node link is not listening for incoming connections
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26599.3 req/s  150.380 latency-µs/object	# POLL·287 C1·34233 C1E·175697 C3·27151 C6·22473
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26631.8 req/s  150.196 latency-µs/object	# POLL·318 C1·35127 C1E·175290 C3·29922 C6·21840
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26610.1 req/s  150.319 latency-µs/object	# POLL·248 C1·34781 C1E·172016 C3·34818 C6·19319

# 8 clients in parallel
E0305 15:15:37.452881   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33474: 192.168.0.16:5554 - 192.168.0.16:33474: accept: node link is not listening for incoming connections
Benchmarkneo/go/sqlite-zwrk.go·8 100000	44312.5 req/s  180.536 latency-µs/object	# POLL·1057 C1·44323 C1E·248147 C3·38961 C6·13060
Benchmarkneo/go/sqlite-zwrk.go·8 100000	44468.8 req/s  179.901 latency-µs/object	# POLL·978 C1·43438 C1E·244265 C3·39071 C6·12114
Benchmarkneo/go/sqlite-zwrk.go·8 100000	44549.5 req/s  179.575 latency-µs/object	# POLL·1037 C1·44015 C1E·250777 C3·36157 C6·13804
Benchmarkneo/go/sqlite-zwrk.go·8 100000	44552.7 req/s  179.563 latency-µs/object	# POLL·1035 C1·43224 C1E·247558 C3·36821 C6·15006
E0305 15:15:53.431025   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33608: 192.168.0.16:5554 - 192.168.0.16:33608: accept: node link is not listening for incoming connections
Benchmarkneo/go/sqlite-zwrk.go·8 100000	44695.5 req/s  178.989 latency-µs/object	# POLL·961 C1·44298 C1E·248241 C3·33227 C6·12856

# 12 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·12 100000	51747.2 req/s  231.896 latency-µs/object	# POLL·4388 C1·89010 C1E·208620 C3·22242 C6·7025
Benchmarkneo/go/sqlite-zwrk.go·12 100000	52278.0 req/s  229.542 latency-µs/object	# POLL·4316 C1·88648 C1E·204976 C3·21654 C6·9890
E0305 15:16:05.358722   30584 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:33760: 192.168.0.16:5554 - 192.168.0.16:33760: accept: node link is not listening for incoming connections
Benchmarkneo/go/sqlite-zwrk.go·12 100000	52371.9 req/s  229.130 latency-µs/object	# POLL·4131 C1·86498 C1E·199145 C3·31206 C6·5515
Benchmarkneo/go/sqlite-zwrk.go·12 100000	52499.4 req/s  228.574 latency-µs/object	# POLL·4284 C1·87660 C1E·207936 C3·21554 C6·5955
Benchmarkneo/go/sqlite-zwrk.go·12 100000	52199.4 req/s  229.888 latency-µs/object	# POLL·4284 C1·87890 C1E·205235 C3·23367 C6·8768

# 16 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·16 100000	48873.4 req/s  327.376 latency-µs/object	# POLL·7089 C1·113488 C1E·147710 C3·22126 C6·8317
Benchmarkneo/go/sqlite-zwrk.go·16 100000	48386.2 req/s  330.672 latency-µs/object	# POLL·7034 C1·114789 C1E·153956 C3·20566 C6·6445
Benchmarkneo/go/sqlite-zwrk.go·16 100000	48521.0 req/s  329.754 latency-µs/object	# POLL·7088 C1·112951 C1E·143308 C3·27729 C6·7457
Benchmarkneo/go/sqlite-zwrk.go·16 100000	48983.3 req/s  326.642 latency-µs/object	# POLL·7013 C1·113322 C1E·151741 C3·19515 C6·6079
Benchmarkneo/go/sqlite-zwrk.go·16 100000	49004.2 req/s  326.503 latency-µs/object	# POLL·6953 C1·113808 C1E·148706 C3·22371 C6·7126
2018/03/05 15:16:33 accept tcp 192.168.0.16:5554: use of closed network connection
2018-03-05 15:16:33.9499 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite (sha1 disabled on: client)
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 146.1 µs/object	# crc32:a50b90dc  nread=4905351  t=553.534912ms
# POLL·2 C1·797 C1E·32205 C3·3656 C6·3246
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 192.9 µs/object	# crc32:a50b90dc  nread=4905351  t=731.233176ms
# POLL·11 C1·411 C1E·25275 C3·12701 C6·1949
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 140.6 µs/object	# crc32:a50b90dc  nread=4905351  t=532.78801ms
# POLL·4 C1·1149 C1E·32890 C3·2278 C6·3345
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 164.4 µs/object	# crc32:a50b90dc  nread=4905351  t=623.215416ms
# POLL·12 C1·717 C1E·29928 C3·6130 C6·3670
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 150.2 µs/object	# crc32:a50b90dc  nread=4905351  t=569.073488ms
# POLL·4 C1·977 C1E·31540 C3·3633 C6·4010
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 35.3 µs/object	# crc32:a50b90dc  nread=4905351  t=133.793751ms
# POLL·74 C1·6352 C1E·7785 C3·1202 C6·1220
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 35.6 µs/object	# crc32:a50b90dc  nread=4905351  t=134.875314ms
# POLL·84 C1·6483 C1E·9481 C3·1286 C6·924
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 35.3 µs/object	# crc32:a50b90dc  nread=4905351  t=133.598891ms
# POLL·78 C1·6453 C1E·8998 C3·1428 C6·780
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 35.5 µs/object	# crc32:a50b90dc  nread=4905351  t=134.508705ms
# POLL·76 C1·6554 C1E·7987 C3·1604 C6·749
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 35.1 µs/object	# crc32:a50b90dc  nread=4905351  t=132.969568ms
# POLL·71 C1·6658 C1E·8668 C3·1423 C6·725

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	5704.8 req/s  175.291 latency-µs/object
# POLL·11 C1·1578 C1E·103379 C3·27694 C6·11559
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	6184.2 req/s  161.702 latency-µs/object
# POLL·8 C1·1989 C1E·106718 C3·22980 C6·11440
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	5531.2 req/s  180.794 latency-µs/object
# POLL·10 C1·1420 C1E·99831 C3·29987 C6·16466
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	5968.5 req/s  167.547 latency-µs/object
# POLL·17 C1·1939 C1E·137627 C3·39604 C6·16912
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	5296.1 req/s  188.819 latency-µs/object
# POLL·6 C1·1255 C1E·97279 C3·34505 C6·11462

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	13554.2 req/s  147.555 latency-µs/object
# POLL·160 C1·16396 C1E·157714 C3·29776 C6·28564
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	13331.6 req/s  150.020 latency-µs/object
# POLL·113 C1·15006 C1E·152527 C3·37172 C6·23542
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	13195.3 req/s  151.569 latency-µs/object
# POLL·118 C1·15924 C1E·148963 C3·36171 C6·24286
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	13004.1 req/s  153.798 latency-µs/object
# POLL·133 C1·15087 C1E·149619 C3·41303 C6·23576
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	13526.5 req/s  147.858 latency-µs/object
# POLL·146 C1·15732 C1E·153993 C3·31166 C6·28235

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	20366.3 req/s  147.302 latency-µs/object
# POLL·187 C1·27015 C1E·132096 C3·42356 C6·16713
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	20513.1 req/s  146.248 latency-µs/object
# POLL·200 C1·27546 C1E·140012 C3·33872 C6·18586
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	20640.3 req/s  145.347 latency-µs/object
# POLL·253 C1·28220 C1E·140483 C3·27120 C6·23236
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	20511.4 req/s  146.260 latency-µs/object
# POLL·182 C1·27104 C1E·137726 C3·34455 C6·20534
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	20320.7 req/s  147.633 latency-µs/object
# POLL·170 C1·27127 C1E·140350 C3·32940 C6·18423

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	26738.4 req/s  149.597 latency-µs/object
# POLL·333 C1·38367 C1E·172366 C3·34275 C6·21442
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	26814.2 req/s  149.175 latency-µs/object
# POLL·290 C1·38639 C1E·170944 C3·36865 C6·17961
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	26951.7 req/s  148.414 latency-µs/object
# POLL·338 C1·38680 C1E·170783 C3·34493 C6·20197
# NEO/go (tzodb_go): skipping SHA1 computations
