>>> bench-cluster neotest@rio:1

*** neotest: node: (server)
date:	Mon, 05 Mar 2018 15:16:47 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1580-g7c21fb98-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** neotest: node: (client)
date:	Mon, 05 Mar 2018 15:16:48 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb98
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** server cpu:
node:	deco
cluster:
Benchmarkpystone 1 218123 pystone/s	# POLL·0 C1·0 C1E·3 C3·13 C6·48 C7s·0 C8·60 C9·0 C10·8
Benchmarkpystone 1 215387 pystone/s	# POLL·0 C1·0 C1E·8 C3·15 C6·37 C7s·0 C8·71 C9·0 C10·5
Benchmarkpystone 1 218805 pystone/s	# POLL·0 C1·0 C1E·3 C3·10 C6·41 C7s·0 C8·64 C9·0 C10·5
Benchmarkpystone 1 213975 pystone/s	# POLL·1 C1·0 C1E·5 C3·20 C6·38 C7s·0 C8·72 C9·0 C10·3
Benchmarkpystone 1 212759 pystone/s	# POLL·0 C1·1 C1E·6 C3·16 C6·42 C7s·0 C8·71 C9·0 C10·2
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 18.8 µs/object	# crc32:a50b90dc  nread=4905351  t=71.083379ms	# POLL·2 C1·1215 C1E·3055 C3·152 C6·270
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 19.6 µs/object	# crc32:a50b90dc  nread=4905351  t=74.111835ms	# POLL·2 C1·1042 C1E·2995 C3·172 C6·325

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 5000	2652.7 req/s  376.979 latency-µs/object	# POLL·2 C1·94 C1E·28432 C3·6345 C6·13878
Benchmarkneo/go/fs1-zwrk.go·1 5000	2744.0 req/s  364.427 latency-µs/object	# POLL·0 C1·104 C1E·27953 C3·8124 C6·12442
Benchmarkneo/go/fs1-zwrk.go·1 5000	2770.1 req/s  360.993 latency-µs/object	# POLL·0 C1·106 C1E·27626 C3·6419 C6·14484
Benchmarkneo/go/fs1-zwrk.go·1 5000	2715.5 req/s  368.252 latency-µs/object	# POLL·0 C1·93 C1E·27450 C3·7082 C6·13301
Benchmarkneo/go/fs1-zwrk.go·1 5000	2906.3 req/s  344.074 latency-µs/object	# POLL·1 C1·85 C1E·33149 C3·9056 C6·10838

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 10000	4905.5 req/s  407.706 latency-µs/object	# POLL·1 C1·109 C1E·40480 C3·7015 C6·17361
Benchmarkneo/go/fs1-zwrk.go·2 10000	4880.5 req/s  409.796 latency-µs/object	# POLL·4 C1·72 C1E·39374 C3·7824 C6·17176
Benchmarkneo/go/fs1-zwrk.go·2 10000	5225.7 req/s  382.722 latency-µs/object	# POLL·0 C1·102 C1E·39220 C3·8000 C6·16760
Benchmarkneo/go/fs1-zwrk.go·2 10000	5165.6 req/s  387.179 latency-µs/object	# POLL·1 C1·110 C1E·39123 C3·7620 C6·16985
Benchmarkneo/go/fs1-zwrk.go·2 10000	5095.7 req/s  392.486 latency-µs/object	# POLL·0 C1·96 C1E·38855 C3·7132 C6·17978

# 3 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·3 10000	6979.2 req/s  429.850 latency-µs/object	# POLL·5 C1·151 C1E·32011 C3·7079 C6·17076
Benchmarkneo/go/fs1-zwrk.go·3 10000	6977.4 req/s  429.962 latency-µs/object	# POLL·4 C1·154 C1E·31858 C3·8085 C6·16098
Benchmarkneo/go/fs1-zwrk.go·3 10000	7009.0 req/s  428.023 latency-µs/object	# POLL·1 C1·126 C1E·33356 C3·7245 C6·16039
Benchmarkneo/go/fs1-zwrk.go·3 10000	6958.0 req/s  431.157 latency-µs/object	# POLL·1 C1·151 C1E·33654 C3·6393 C6·17287
Benchmarkneo/go/fs1-zwrk.go·3 10000	7048.0 req/s  425.654 latency-µs/object	# POLL·0 C1·131 C1E·32193 C3·7017 C6·17043

# 4 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·4 10000	8994.9 req/s  444.697 latency-µs/object	# POLL·2 C1·187 C1E·30309 C3·6807 C6·16244
Benchmarkneo/go/fs1-zwrk.go·4 10000	9057.5 req/s  441.621 latency-µs/object	# POLL·1 C1·215 C1E·30618 C3·7362 C6·15480
Benchmarkneo/go/fs1-zwrk.go·4 10000	9041.0 req/s  442.428 latency-µs/object	# POLL·3 C1·183 C1E·30170 C3·7571 C6·15250
Benchmarkneo/go/fs1-zwrk.go·4 10000	8898.5 req/s  449.513 latency-µs/object	# POLL·1 C1·187 C1E·30300 C3·6909 C6·16283
Benchmarkneo/go/fs1-zwrk.go·4 10000	8812.6 req/s  453.898 latency-µs/object	# POLL·1 C1·173 C1E·29681 C3·7726 C6·15413

# 8 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·8 20000	15668.6 req/s  510.575 latency-µs/object	# POLL·14 C1·903 C1E·43202 C3·18202 C6·20721
Benchmarkneo/go/fs1-zwrk.go·8 20000	15525.3 req/s  515.288 latency-µs/object	# POLL·12 C1·1054 C1E·44513 C3·16871 C6·22409
Benchmarkneo/go/fs1-zwrk.go·8 20000	15944.3 req/s  501.748 latency-µs/object	# POLL·9 C1·947 C1E·42426 C3·18487 C6·20624
Benchmarkneo/go/fs1-zwrk.go·8 20000	15722.2 req/s  508.835 latency-µs/object	# POLL·14 C1·972 C1E·44232 C3·17639 C6·21416
Benchmarkneo/go/fs1-zwrk.go·8 20000	15736.1 req/s  508.384 latency-µs/object	# POLL·15 C1·995 C1E·43382 C3·18300 C6·21033

# 12 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·12 30000	22731.8 req/s  527.894 latency-µs/object	# POLL·20 C1·2191 C1E·48103 C3·20193 C6·16285
Benchmarkneo/go/fs1-zwrk.go·12 30000	22505.3 req/s  533.208 latency-µs/object	# POLL·24 C1·2240 C1E·48389 C3·20920 C6·15148
Benchmarkneo/go/fs1-zwrk.go·12 30000	22642.1 req/s  529.986 latency-µs/object	# POLL·24 C1·2171 C1E·48575 C3·19851 C6·16244
Benchmarkneo/go/fs1-zwrk.go·12 30000	22577.9 req/s  531.494 latency-µs/object	# POLL·24 C1·2298 C1E·49552 C3·20055 C6·16208
Benchmarkneo/go/fs1-zwrk.go·12 30000	22456.3 req/s  534.372 latency-µs/object	# POLL·21 C1·2200 C1E·48427 C3·18946 C6·16883

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 50000	29735.8 req/s  538.072 latency-µs/object	# POLL·36 C1·3820 C1E·58957 C3·26040 C6·14446
Benchmarkneo/go/fs1-zwrk.go·16 50000	30418.3 req/s  525.999 latency-µs/object	# POLL·39 C1·4120 C1E·61821 C3·27888 C6·11987
Benchmarkneo/go/fs1-zwrk.go·16 50000	30023.2 req/s  532.922 latency-µs/object	# POLL·35 C1·4042 C1E·60795 C3·26904 C6·13411
Benchmarkneo/go/fs1-zwrk.go·16 50000	29974.7 req/s  533.784 latency-µs/object	# POLL·32 C1·3948 C1E·61223 C3·25163 C6·14450
Benchmarkneo/go/fs1-zwrk.go·16 50000	30058.1 req/s  532.302 latency-µs/object	# POLL·36 C1·4130 C1E·59416 C3·26182 C6·14299
2018/03/05 16:10:09 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 16:10:09.5614 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 359.7 µs/object	# crc32:a50b90dc  nread=4905351  t=1.363336742s
# POLL·1 C1·51 C1E·13631 C3·4031 C6·4265
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 345.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.308914086s
# POLL·2 C1·89 C1E·11939 C3·5017 C6·3164
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 351.8 µs/object	# crc32:a50b90dc  nread=4905351  t=1.333307483s
# POLL·0 C1·49 C1E·11909 C3·5123 C6·3042
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 345.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.309197666s
# POLL·1 C1·60 C1E·11644 C3·4982 C6·3222
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 375.7 µs/object	# crc32:a50b90dc  nread=4905351  t=1.424007201s
# POLL·0 C1·64 C1E·11693 C3·2889 C6·5871
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 18.5 µs/object	# crc32:a50b90dc  nread=4905351  t=70.237206ms
# POLL·2 C1·1225 C1E·2513 C3·203 C6·350
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 17.7 µs/object	# crc32:a50b90dc  nread=4905351  t=67.167719ms
# POLL·1 C1·966 C1E·2513 C3·143 C6·292
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 17.7 µs/object	# crc32:a50b90dc  nread=4905351  t=67.154565ms
# POLL·4 C1·1151 C1E·2457 C3·192 C6·312
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 18.1 µs/object	# crc32:a50b90dc  nread=4905351  t=68.58948ms
# POLL·4 C1·1211 C1E·2437 C3·230 C6·293
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 18.1 µs/object	# crc32:a50b90dc  nread=4905351  t=68.519739ms
# POLL·3 C1·1258 C1E·2630 C3·183 C6·266

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 5000	2899.4 req/s  344.900 latency-µs/object
# POLL·1 C1·79 C1E·28594 C3·10304 C6·9171
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 5000	2788.3 req/s  358.638 latency-µs/object
# POLL·1 C1·114 C1E·28511 C3·9374 C6·10248
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 5000	3235.6 req/s  309.065 latency-µs/object
# POLL·0 C1·80 C1E·29697 C3·7942 C6·10293
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 5000	2852.2 req/s  350.602 latency-µs/object
# POLL·0 C1·110 C1E·28135 C3·9230 C6·9686
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 5000	3165.4 req/s  315.921 latency-µs/object
# POLL·3 C1·107 C1E·29808 C3·9593 C6·8638

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 10000	4871.8 req/s  410.523 latency-µs/object
# POLL·1 C1·123 C1E·35124 C3·7395 C6·16605
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 10000	5218.3 req/s  383.268 latency-µs/object
# POLL·1 C1·70 C1E·35125 C3·8150 C6·15702
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 10000	5004.0 req/s  399.681 latency-µs/object
# POLL·1 C1·73 C1E·33787 C3·8312 C6·16657
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 10000	5521.2 req/s  362.243 latency-µs/object
# POLL·1 C1·178 C1E·36469 C3·7388 C6·15563
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 10000	5284.5 req/s  378.466 latency-µs/object
# POLL·0 C1·119 C1E·34300 C3·8104 C6·16141

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 10000	7133.2 req/s  420.570 latency-µs/object
# POLL·0 C1·132 C1E·30611 C3·7775 C6·15396
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 10000	7450.2 req/s  402.673 latency-µs/object
# POLL·1 C1·125 C1E·30258 C3·8461 C6·15139
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 10000	7220.4 req/s  415.487 latency-µs/object
# POLL·0 C1·122 C1E·30228 C3·6750 C6·17006
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 10000	7251.9 req/s  413.684 latency-µs/object
# POLL·0 C1·154 C1E·32494 C3·6732 C6·15896
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 10000	7132.7 req/s  420.598 latency-µs/object
# POLL·1 C1·94 C1E·31135 C3·7759 C6·16204

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 10000	8971.9 req/s  445.839 latency-µs/object
# POLL·0 C1·150 C1E·28424 C3·6615 C6·16586
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 10000	9084.3 req/s  440.319 latency-µs/object
# POLL·1 C1·219 C1E·29995 C3·7468 C6·14580
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 10000	9072.1 req/s  440.913 latency-µs/object
# POLL·0 C1·179 C1E·29028 C3·6536 C6·15990
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 10000	9088.9 req/s  440.098 latency-µs/object
# POLL·0 C1·200 C1E·29045 C3·6793 C6·15783
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 10000	8998.3 req/s  444.528 latency-µs/object
# POLL·0 C1·170 C1E·30589 C3·8100 C6·14275

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 20000	15195.9 req/s  526.458 latency-µs/object
# POLL·2 C1·759 C1E·38676 C3·17435 C6·22719
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 20000	15388.3 req/s  519.877 latency-µs/object
# POLL·6 C1·691 C1E·39243 C3·17651 C6·22511
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 20000	15493.5 req/s  516.346 latency-µs/object
# POLL·3 C1·743 C1E·39495 C3·17654 C6·22942
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 20000	15217.3 req/s  525.716 latency-µs/object
# POLL·2 C1·697 C1E·38274 C3·17878 C6·22526
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 20000	15507.6 req/s  515.878 latency-µs/object
# POLL·4 C1·586 C1E·38645 C3·17373 C6·22944

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 30000	22040.1 req/s  544.461 latency-µs/object
# POLL·10 C1·1123 C1E·44084 C3·18534 C6·19366
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 30000	22265.1 req/s  538.959 latency-µs/object
# POLL·10 C1·1050 C1E·43672 C3·19329 C6·19323
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 30000	22096.0 req/s  543.086 latency-µs/object
# POLL·22 C1·1017 C1E·41818 C3·19006 C6·19415
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 30000	21987.5 req/s  545.766 latency-µs/object
# POLL·13 C1·1048 C1E·41693 C3·19734 C6·19230
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 30000	21969.0 req/s  546.225 latency-µs/object
# POLL·9 C1·1017 C1E·43173 C3·20314 C6·17126

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 50000	29418.5 req/s  543.876 latency-µs/object
# POLL·11 C1·2563 C1E·55725 C3·28274 C6·14780
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 50000	29453.6 req/s  543.226 latency-µs/object
# POLL·15 C1·2581 C1E·57881 C3·30236 C6·12281
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 50000	29238.4 req/s  547.226 latency-µs/object
# POLL·15 C1·2677 C1E·57379 C3·26490 C6·15530
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 50000	29445.2 req/s  543.382 latency-µs/object
# POLL·10 C1·2779 C1E·56470 C3·27472 C6·15606
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 50000	29745.5 req/s  537.897 latency-µs/object
# POLL·20 C1·2709 C1E·57131 C3·27547 C6·14820
2018/03/05 16:12:18 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 16:12:18.5492 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
Connection to None lost
Benchmarkneo/go/sqlite-zhash.py 3789 597.1 µs/object	# crc32:a50b90dc  nread=4905351  t=2.263s
# POLL·0 C1·3495 C1E·20275 C3·181 C6·5814
Benchmarkneo/go/sqlite-zhash.py 3789 589.3 µs/object	# crc32:a50b90dc  nread=4905351  t=2.234s	# POLL·0 C1·6446 C1E·19749 C3·1413 C6·3577
Benchmarkneo/go/sqlite-zhash.py 3789 595.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.257s	# POLL·0 C1·318 C1E·21113 C3·1076 C6·4722
Benchmarkneo/go/sqlite-zhash.py 3789 614.5 µs/object	# crc32:a50b90dc  nread=4905351  t=2.329s	# POLL·0 C1·41986 C1E·4659 C3·398 C6·6089
Benchmarkneo/go/sqlite-zhash.py 3789 618.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.343s	# POLL·0 C1·38557 C1E·5781 C3·1770 C6·5021

Benchmarkneo/go/sqlite-zhash.go 3789 463.6 µs/object	# crc32:a50b90dc  nread=4905351  t=1.756875594s	# POLL·1 C1·72 C1E·9255 C3·4420 C6·7099
Benchmarkneo/go/sqlite-zhash.go 3789 464.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.759706068s	# POLL·1 C1·47 C1E·9832 C3·4350 C6·6883
Benchmarkneo/go/sqlite-zhash.go 3789 463.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.755568282s	# POLL·1 C1·44 C1E·9421 C3·3831 C6·7422
Benchmarkneo/go/sqlite-zhash.go 3789 458.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.739404299s	# POLL·0 C1·64 C1E·9557 C3·4085 C6·6883
Benchmarkneo/go/sqlite-zhash.go 3789 455.2 µs/object	# crc32:a50b90dc  nread=4905351  t=1.725029818s	# POLL·0 C1·69 C1E·9671 C3·3198 C6·7642
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 31.9 µs/object	# crc32:a50b90dc  nread=4905351  t=121.018175ms	# POLL·1 C1·466 C1E·3786 C3·147 C6·450
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 31.4 µs/object	# crc32:a50b90dc  nread=4905351  t=119.105838ms	# POLL·2 C1·907 C1E·3758 C3·179 C6·474
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 85.2 µs/object	# crc32:a50b90dc  nread=4905351  t=322.826801ms	# POLL·0 C1·818 C1E·3571 C3·216 C6·599
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 31.2 µs/object	# crc32:a50b90dc  nread=4905351  t=118.43138ms	# POLL·4 C1·796 C1E·3817 C3·212 C6·493
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 30.3 µs/object	# crc32:a50b90dc  nread=4905351  t=114.720084ms	# POLL·0 C1·818 C1E·3847 C3·216 C6·536

# 1 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·1 5000	2170.5 req/s  460.727 latency-µs/object	# POLL·2 C1·95 C1E·23165 C3·9224 C6·15867
Benchmarkneo/go/sqlite-zwrk.go·1 5000	2268.9 req/s  440.745 latency-µs/object	# POLL·0 C1·94 C1E·24290 C3·9430 C6·14618
Benchmarkneo/go/sqlite-zwrk.go·1 3000	2329.4 req/s  429.292 latency-µs/object	# POLL·1 C1·94 C1E·18908 C3·6946 C6·11295
Benchmarkneo/go/sqlite-zwrk.go·1 3000	2364.4 req/s  422.948 latency-µs/object	# POLL·0 C1·76 C1E·21382 C3·8182 C6·10299
Benchmarkneo/go/sqlite-zwrk.go·1 3000	2349.0 req/s  425.705 latency-µs/object	# POLL·1 C1·95 C1E·18523 C3·7293 C6·11284

# 2 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·2 10000	4523.6 req/s  442.127 latency-µs/object	# POLL·2 C1·136 C1E·32982 C3·8227 C6·19858
Benchmarkneo/go/sqlite-zwrk.go·2 10000	4453.9 req/s  449.047 latency-µs/object	# POLL·2 C1·93 C1E·33581 C3·7813 C6·21548
Benchmarkneo/go/sqlite-zwrk.go·2 10000	4515.5 req/s  442.920 latency-µs/object	# POLL·0 C1·86 C1E·34336 C3·7644 C6·20861
Benchmarkneo/go/sqlite-zwrk.go·2 10000	4433.4 req/s  451.126 latency-µs/object	# POLL·0 C1·102 C1E·35453 C3·8272 C6·19902
Benchmarkneo/go/sqlite-zwrk.go·2 10000	4660.2 req/s  429.166 latency-µs/object	# POLL·2 C1·126 C1E·37990 C3·8286 C6·18005

# 3 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·3 10000	6406.6 req/s  468.266 latency-µs/object	# POLL·0 C1·155 C1E·30830 C3·7820 C6·18820
Benchmarkneo/go/sqlite-zwrk.go·3 10000	6336.7 req/s  473.435 latency-µs/object	# POLL·3 C1·132 C1E·28663 C3·8032 C6·19310
Benchmarkneo/go/sqlite-zwrk.go·3 10000	6382.3 req/s  470.049 latency-µs/object	# POLL·1 C1·105 C1E·30490 C3·7853 C6·18424
Benchmarkneo/go/sqlite-zwrk.go·3 10000	6390.4 req/s  469.451 latency-µs/object	# POLL·0 C1·131 C1E·30938 C3·7236 C6·17783
Benchmarkneo/go/sqlite-zwrk.go·3 10000	6483.8 req/s  462.692 latency-µs/object	# POLL·0 C1·157 C1E·30231 C3·6989 C6·18831

# 4 clients in parallel
