>>> bench-local
# Wed, 28 Feb 2018 11:14:55 +0200
# neotest@z6001.ivan.nexedi.com (2401:5180:0:6f::1 192.168.0.16)
# Linux z6001-COMP-2784 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
# cpu: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
# cpu[0-23]: freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
# cpu[0-23]: idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
# cpu: WARNING: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
# sda: ADATA SU800       rev 8BS  119,2G
# enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
# enp1s0: features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
# enp1s0: coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
# enp1s0: up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
# enp1s0: WARNING: RX coalesce latency is max 20μs - that will add to networked request-reply latency
# Python 2.7.12
# go version go1.10 linux/amd64
# sqlite 3.22.0 (py mod 2.6.0)
# mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
# neo             : v1.8-1563-gfe8fd50-dirty
# zodb            : 5.3.0
# zeo             : 5.1.1
# mysqlclient     : 1.3.12
# wendelin.core   : 0.11

*** cpu:

Benchmarkz6001-COMP-2784/pystone 1 112206 pystone/s	# POLL·0 C1·96 C1E·1 C3·23 C6·396
Benchmarkz6001-COMP-2784/pystone 1 114783 pystone/s	# POLL·0 C1·89 C1E·0 C3·15 C6·461
Benchmarkz6001-COMP-2784/pystone 1 114558 pystone/s	# POLL·1 C1·87 C1E·7 C3·27 C6·490
Benchmarkz6001-COMP-2784/pystone 1 113271 pystone/s	# POLL·0 C1·80 C1E·0 C3·17 C6·389
Benchmarkz6001-COMP-2784/pystone 1 115634 pystone/s	# POLL·0 C1·74 C1E·3 C3·19 C6·468
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-8 200000	90267.5 req/s  88.625 latency-µs/object	# POLL·8538 C1·166682 C1E·331929 C3·6614 C6·3608
E0228 12:05:16.284915   20797 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:54272: 192.168.0.16:5554 - 192.168.0.16:54272: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-8 200000	90762.0 req/s  88.143 latency-µs/object	# POLL·8468 C1·166718 C1E·329047 C3·5490 C6·3639
E0228 12:05:20.000924   20797 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:54320: 192.168.0.16:5554 - 192.168.0.16:54320: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-8 200000	90509.2 req/s  88.389 latency-µs/object	# POLL·8518 C1·166823 C1E·329724 C3·5745 C6·3619
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-8 200000	90981.8 req/s  87.930 latency-µs/object	# POLL·8711 C1·167762 C1E·329172 C3·6492 C6·3376
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-8 200000	90858.5 req/s  88.049 latency-µs/object	# POLL·8569 C1·169148 C1E·328550 C3·5890 C6·3105

# 16 clients in parallel
E0228 12:05:29.107010   20797 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:54466: 192.168.0.16:5554 - 192.168.0.16:54466: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-16 100000	89285.4 req/s  179.201 latency-µs/object	# POLL·8847 C1·112187 C1E·71838 C3·3810 C6·2601
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-16 100000	90241.5 req/s  177.302 latency-µs/object	# POLL·8612 C1·109189 C1E·71819 C3·4220 C6·2343
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-16 100000	90396.6 req/s  176.998 latency-µs/object	# POLL·8516 C1·110697 C1E·71065 C3·5354 C6·1710
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-16 100000	90234.1 req/s  177.317 latency-µs/object	# POLL·8926 C1·114110 C1E·70024 C3·3407 C6·2005
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-16 100000	90729.1 req/s  176.349 latency-µs/object	# POLL·8894 C1·115132 C1E·70848 C3·3905 C6·2118

# 24 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-24 100000	71473.1 req/s  335.791 latency-µs/object	# POLL·7616 C1·95061 C1E·72980 C3·10069 C6·2097
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-24 100000	74832.6 req/s  320.716 latency-µs/object	# POLL·7449 C1·92125 C1E·69133 C3·8073 C6·3337
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-24 100000	76450.7 req/s  313.928 latency-µs/object	# POLL·7175 C1·89930 C1E·70775 C3·7621 C6·3529
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-24 100000	75571.4 req/s  317.580 latency-µs/object	# POLL·7463 C1·92814 C1E·68076 C3·7929 C6·2753
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-24 100000	77119.4 req/s  311.206 latency-µs/object	# POLL·7309 C1·90799 C1E·69835 C3·7523 C6·2420

# 36 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-36 100000	68309.2 req/s  527.015 latency-µs/object	# POLL·5074 C1·68390 C1E·68935 C3·12616 C6·3830
E0228 12:06:08.100126   20797 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:55550: 192.168.0.16:5554 - 192.168.0.16:55550: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-36 100000	69620.7 req/s  517.088 latency-µs/object	# POLL·5177 C1·68573 C1E·68769 C3·12316 C6·4002
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-36 100000	71059.7 req/s  506.616 latency-µs/object	# POLL·5168 C1·69195 C1E·66881 C3·12014 C6·2764
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-36 100000	71165.5 req/s  505.863 latency-µs/object	# POLL·5096 C1·68099 C1E·67388 C3·11479 C6·3973
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-36 100000	70984.2 req/s  507.155 latency-µs/object	# POLL·5159 C1·68533 C1E·68641 C3·10734 C6·3542

# 48 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-48 100000	70632.6 req/s  679.573 latency-µs/object	# POLL·4080 C1·55202 C1E·62178 C3·12542 C6·2935
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-48 100000	72578.3 req/s  661.355 latency-µs/object	# POLL·3913 C1·52431 C1E·60665 C3·11100 C6·4105
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-48 100000	72190.4 req/s  664.908 latency-µs/object	# POLL·4130 C1·55240 C1E·59486 C3·11000 C6·3854
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-48 100000	72333.0 req/s  663.598 latency-µs/object	# POLL·4037 C1·54171 C1E·59545 C3·13328 C6·3372
Benchmarkz6001-COMP-2784/neo/go/fs1/zwrk.go-48 100000	73286.5 req/s  654.964 latency-µs/object	# POLL·4011 C1·55001 C1E·60526 C3·10292 C6·3433
2018/02/28 12:06:58 accept tcp 192.168.0.16:5554: use of closed network connection
2018-02-28 12:06:58.7372 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go 3789 66.6 µs/object	# crc32:a50b90dc  nread=4905351  t=252.550151ms
# POLL·4 C1·9420 C1E·19544 C3·1014 C6·901
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go 3789 68.9 µs/object	# crc32:a50b90dc  nread=4905351  t=261.287318ms
# POLL·10 C1·8896 C1E·20014 C3·657 C6·1024
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go 3789 72.7 µs/object	# crc32:a50b90dc  nread=4905351  t=275.406924ms
# POLL·10 C1·8206 C1E·21340 C3·599 C6·1321
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go 3789 69.5 µs/object	# crc32:a50b90dc  nread=4905351  t=263.38503ms
# POLL·16 C1·8359 C1E·20241 C3·484 C6·1090
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go 3789 66.0 µs/object	# crc32:a50b90dc  nread=4905351  t=250.161441ms
# POLL·7 C1·9475 C1E·19790 C3·540 C6·942
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go+prefetch128 3789 21.1 µs/object	# crc32:a50b90dc  nread=4905351  t=80.072457ms
# POLL·79 C1·8180 C1E·4710 C3·696 C6·597
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go+prefetch128 3789 20.9 µs/object	# crc32:a50b90dc  nread=4905351  t=79.114781ms
# POLL·76 C1·7829 C1E·4507 C3·656 C6·597
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go+prefetch128 3789 20.8 µs/object	# crc32:a50b90dc  nread=4905351  t=78.805766ms
# POLL·66 C1·7954 C1E·4319 C3·812 C6·608
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go+prefetch128 3789 20.4 µs/object	# crc32:a50b90dc  nread=4905351  t=77.421755ms
# POLL·58 C1·8262 C1E·4449 C3·756 C6·595
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zhash.go+prefetch128 3789 21.1 µs/object	# crc32:a50b90dc  nread=4905351  t=79.927075ms
# POLL·48 C1·8108 C1E·4849 C3·699 C6·610

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-1 20000	16324.8 req/s  61.256 latency-µs/object
# POLL·48 C1·96253 C1E·167354 C3·6934 C6·2814
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-1 20000	16018.5 req/s  62.428 latency-µs/object
# POLL·42 C1·94016 C1E·167431 C3·2995 C6·8050
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-1 20000	15737.3 req/s  63.543 latency-µs/object
# POLL·55 C1·89642 C1E·168337 C3·4817 C6·5887
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-1 20000	16282.4 req/s  61.416 latency-µs/object
# POLL·33 C1·92038 C1E·168565 C3·4269 C6·5497
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-1 20000	16222.5 req/s  61.643 latency-µs/object
# POLL·31 C1·93206 C1E·166593 C3·5834 C6·4604

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-2 50000	32821.7 req/s  60.935 latency-µs/object
# POLL·126 C1·109990 C1E·104603 C3·6921 C6·9569
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-2 50000	32875.6 req/s  60.835 latency-µs/object
# POLL·131 C1·110010 C1E·103447 C3·7937 C6·7777
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-2 50000	32637.4 req/s  61.279 latency-µs/object
# POLL·122 C1·108543 C1E·105154 C3·7123 C6·8819
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-2 50000	32744.4 req/s  61.079 latency-µs/object
# POLL·109 C1·108554 C1E·100565 C3·8367 C6·8148
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-2 50000	32860.0 req/s  60.864 latency-µs/object
# POLL·141 C1·108343 C1E·106169 C3·8048 C6·8140

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-4 100000	59984.5 req/s  66.684 latency-µs/object
# POLL·402 C1·96195 C1E·164485 C3·9550 C6·9492
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-4 100000	59724.7 req/s  66.974 latency-µs/object
# POLL·445 C1·96595 C1E·163605 C3·12629 C6·7389
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-4 100000	59644.3 req/s  67.064 latency-µs/object
# POLL·449 C1·94900 C1E·165474 C3·11514 C6·7892
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-4 100000	60345.4 req/s  66.285 latency-µs/object
# POLL·392 C1·98178 C1E·160926 C3·12225 C6·6385
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-4 100000	59818.0 req/s  66.869 latency-µs/object
# POLL·433 C1·95196 C1E·163709 C3·12119 C6·7586

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-8 200000	98360.3 req/s  81.334 latency-µs/object
# POLL·8112 C1·214477 C1E·257334 C3·5974 C6·5045
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-8 200000	98300.0 req/s  81.384 latency-µs/object
# POLL·8136 C1·217046 C1E·258477 C3·6819 C6·4367
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-8 200000	98651.3 req/s  81.094 latency-µs/object
# POLL·8244 C1·214240 C1E·258976 C3·6666 C6·4221
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-8 200000	98863.5 req/s  80.920 latency-µs/object
# POLL·8016 C1·212741 C1E·257482 C3·5872 C6·4792
E0228 12:07:50.257824   25161 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:57414: 192.168.0.16:5554 - 192.168.0.16:57414: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-8 200000	98428.2 req/s  81.278 latency-µs/object
# POLL·8102 C1·211254 C1E·259409 C3·6519 C6·4595

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-16 200000	94467.8 req/s  169.370 latency-µs/object
# POLL·17092 C1·222192 C1E·97703 C3·5673 C6·2772
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-16 200000	95790.7 req/s  167.031 latency-µs/object
# POLL·16587 C1·215710 C1E·97633 C3·6365 C6·1804
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-16 200000	98014.8 req/s  163.241 latency-µs/object
# POLL·16220 C1·214738 C1E·94974 C3·5601 C6·2563
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-16 200000	97703.8 req/s  163.760 latency-µs/object
# POLL·16582 C1·216943 C1E·95554 C3·4719 C6·2796
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-16 200000	97286.2 req/s  164.463 latency-µs/object
# POLL·16497 C1·216006 C1E·94627 C3·5101 C6·2835

# 24 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-24 100000	78459.6 req/s  305.890 latency-µs/object
# POLL·7496 C1·96463 C1E·64756 C3·7735 C6·2899
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-24 100000	78359.6 req/s  306.280 latency-µs/object
# POLL·7595 C1·96916 C1E·65923 C3·7277 C6·2881
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-24 100000	80258.3 req/s  299.035 latency-µs/object
# POLL·7747 C1·97433 C1E·61636 C3·7862 C6·2393
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-24 100000	81061.9 req/s  296.070 latency-µs/object
# POLL·7380 C1·93099 C1E·64705 C3·7010 C6·2609
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-24 100000	79855.1 req/s  300.544 latency-µs/object
# POLL·7476 C1·93253 C1E·60727 C3·7847 C6·2779

# 36 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-36 100000	69798.7 req/s  515.769 latency-µs/object
# POLL·5264 C1·73095 C1E·63514 C3·13232 C6·3467
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-36 100000	71619.4 req/s  502.657 latency-µs/object
# POLL·5080 C1·70123 C1E·61305 C3·13042 C6·3286
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-36 100000	71996.4 req/s  500.025 latency-µs/object
# POLL·5260 C1·70221 C1E·64500 C3·12437 C6·2415
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-36 100000	73961.7 req/s  486.739 latency-µs/object
# POLL·5115 C1·71781 C1E·60506 C3·11166 C6·3241
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-36 100000	74908.3 req/s  480.588 latency-µs/object
# POLL·5081 C1·70528 C1E·61049 C3·10717 C6·3075

# 48 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-48 100000	73190.4 req/s  655.823 latency-µs/object
# POLL·4045 C1·57376 C1E·56823 C3·13556 C6·4130
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-48 100000	73955.6 req/s  649.038 latency-µs/object
# POLL·3908 C1·55020 C1E·55545 C3·13335 C6·2908
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-48 100000	74747.0 req/s  642.166 latency-µs/object
# POLL·3888 C1·55850 C1E·56057 C3·11982 C6·3690
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-48 100000	74749.3 req/s  642.146 latency-µs/object
# POLL·3953 C1·57244 C1E·55876 C3·12185 C6·3532
E0228 12:09:27.535125   25161 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:60014: 192.168.0.16:5554 - 192.168.0.16:60014: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz6001-COMP-2784/neo/go/fs1(!sha1)/zwrk.go-48 100000	76294.5 req/s  629.141 latency-µs/object
# POLL·3965 C1·54533 C1E·55425 C3·11256 C6·4051
2018/02/28 12:09:27 accept tcp 192.168.0.16:5554: use of closed network connection
2018-02-28 12:09:27.6933 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
Connection to None lost
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.py 3789 469.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.781s
# POLL·4 C1·5712 C1E·19123 C3·13385 C6·9649
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.py 3789 538.7 µs/object	# crc32:a50b90dc  nread=4905351  t=2.042s	# POLL·3 C1·4428 C1E·15601 C3·15023 C6·6973
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.py 3789 531.0 µs/object	# crc32:a50b90dc  nread=4905351  t=2.013s	# POLL·6 C1·380 C1E·11972 C3·18643 C6·5182
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.py 3789 502.5 µs/object	# crc32:a50b90dc  nread=4905351  t=1.905s	# POLL·13 C1·5481 C1E·13137 C3·16307 C6·6406
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.py 3789 522.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.978s	# POLL·9 C1·2834 C1E·12449 C3·18976 C6·3859

Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go 3789 177.3 µs/object	# crc32:a50b90dc  nread=4905351  t=672.042005ms	# POLL·9 C1·434 C1E·30158 C3·5675 C6·4882
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go 3789 198.9 µs/object	# crc32:a50b90dc  nread=4905351  t=753.741122ms	# POLL·6 C1·390 C1E·26846 C3·8960 C6·5666
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go 3789 171.9 µs/object	# crc32:a50b90dc  nread=4905351  t=651.38092ms	# POLL·8 C1·431 C1E·28926 C3·6100 C6·5325
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go 3789 177.4 µs/object	# crc32:a50b90dc  nread=4905351  t=672.515861ms	# POLL·8 C1·438 C1E·28994 C3·6366 C6·5353
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go 3789 173.8 µs/object	# crc32:a50b90dc  nread=4905351  t=658.630798ms	# POLL·0 C1·500 C1E·28692 C3·9842 C6·1583
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go+prefetch128 3789 35.4 µs/object	# crc32:a50b90dc  nread=4905351  t=134.175429ms	# POLL·115 C1·6341 C1E·8515 C3·1224 C6·864
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go+prefetch128 3789 35.4 µs/object	# crc32:a50b90dc  nread=4905351  t=134.161488ms	# POLL·125 C1·6284 C1E·9769 C3·1391 C6·776
E0228 12:09:44.833071   29309 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:60104: 192.168.0.16:5554 - 192.168.0.16:60104: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go+prefetch128 3789 35.7 µs/object	# crc32:a50b90dc  nread=4905351  t=135.490654ms	# POLL·94 C1·6290 C1E·8417 C3·1561 C6·684
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go+prefetch128 3789 34.6 µs/object	# crc32:a50b90dc  nread=4905351  t=131.005247ms	# POLL·96 C1·6024 C1E·9135 C3·1379 C6·669
Benchmarkz6001-COMP-2784/neo/go/sqlite/zhash.go+prefetch128 3789 34.6 µs/object	# crc32:a50b90dc  nread=4905351  t=131.187706ms	# POLL·85 C1·6184 C1E·8467 C3·1567 C6·505

# 1 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-1 10000	5591.8 req/s  178.835 latency-µs/object	# POLL·11 C1·1216 C1E·109650 C3·19460 C6·16078
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-1 10000	5353.8 req/s  186.783 latency-µs/object	# POLL·18 C1·999 C1E·97396 C3·38402 C6·9592
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-1 10000	5673.7 req/s  176.250 latency-µs/object	# POLL·9 C1·1499 C1E·106031 C3·27888 C6·11400
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-1 10000	5370.4 req/s  186.206 latency-µs/object	# POLL·16 C1·936 C1E·99757 C3·29602 C6·18807
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-1 10000	5600.7 req/s  178.548 latency-µs/object	# POLL·18 C1·979 C1E·100072 C3·33103 C6·12691

# 2 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-2 20000	13017.5 req/s  153.639 latency-µs/object	# POLL·125 C1·13932 C1E·165019 C3·31654 C6·20454
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-2 20000	13070.9 req/s  153.011 latency-µs/object	# POLL·145 C1·14033 C1E·161951 C3·29704 C6·20041
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-2 20000	13315.7 req/s  150.199 latency-µs/object	# POLL·117 C1·15283 C1E·157229 C3·26763 C6·23833
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-2 20000	13105.1 req/s  152.613 latency-µs/object	# POLL·146 C1·13372 C1E·159004 C3·38780 C6·18525
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-2 20000	13138.5 req/s  152.225 latency-µs/object	# POLL·105 C1·13881 C1E·151595 C3·35004 C6·24208

# 4 clients in parallel
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-4 50000	26364.4 req/s  151.720 latency-µs/object	# POLL·284 C1·34286 C1E·173609 C3·33465 C6·20812
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-4 50000	26272.3 req/s  152.252 latency-µs/object	# POLL·305 C1·35371 C1E·178978 C3·22594 C6·25398
E0228 12:10:22.279387   29309 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:60278: 192.168.0.16:5554 - 192.168.0.16:60278: accept: node link is not listening for incoming connections
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-4 50000	26433.8 req/s  151.321 latency-µs/object	# POLL·311 C1·35316 C1E·175674 C3·31514 C6·19513
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-4 50000	26412.4 req/s  151.444 latency-µs/object	# POLL·290 C1·34176 C1E·180543 C3·31508 C6·18579
Benchmarkz6001-COMP-2784/neo/go/sqlite/zwrk.go-4 50000	26510.5 req/s  150.883 latency-µs/object	# POLL·310 C1·34845 C1E·173210 C3·31448 C6·21807

# 8 clients in parallel
