>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:41:28 +0100
xnode:	test@neo1.kirr.nexedi.com (2001:67c:1254:e:d4::1 (+ 1·ipv6) 192.168.102.20)
uname:	Linux neo1 4.12.0-2-amd64 #1 SMP Debian 4.12.13-1 (2017-09-19) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz
cpu/[0-7]/freq: acpi-cpufreq/performance [2.80GHz - 2.80GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: INTEL SSDSA2M080  rev 02HD 74.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 03
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	neo1
cluster:
Benchmarkpystone 1 106105 pystone/s	# POLL·0 C1·1 C1E·1 C3·25 C6·256
Benchmarkpystone 1 106135 pystone/s	# POLL·0 C1·8 C1E·0 C3·37 C6·187
Benchmarkpystone 1 106913 pystone/s	# POLL·0 C1·7 C1E·6 C3·36 C6·285
Benchmarkpystone 1 106176 pystone/s	# POLL·0 C1·5 C1E·1 C3·21 C6·197
Benchmarkpystone 1 105523 pystone/s	# POLL·0 C1·13 C1E·0 C3·32 C6·218
# POLL·101 C1·141222 C1E·141152 C3·10008 C6·3610
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	20247.6 req/s  49.389 latency-µs/object
# POLL·91 C1·149050 C1E·138103 C3·8950 C6·5591
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	19760.6 req/s  50.606 latency-µs/object
# POLL·87 C1·139834 C1E·149005 C3·10031 C6·2731
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	20526.3 req/s  48.718 latency-µs/object
# POLL·115 C1·140414 C1E·140833 C3·11528 C6·2280
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	19461.6 req/s  51.383 latency-µs/object
# POLL·2730 C1·125930 C1E·98788 C3·4684 C6·2066

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	40708.9 req/s  49.129 latency-µs/object
# POLL·674 C1·95622 C1E·81066 C3·5541 C6·483
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	40390.3 req/s  49.517 latency-µs/object
# POLL·701 C1·97535 C1E·81332 C3·4154 C6·1166
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	40207.5 req/s  49.742 latency-µs/object
# POLL·678 C1·96241 C1E·83148 C3·4570 C6·944
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	40546.2 req/s  49.326 latency-µs/object
# POLL·702 C1·97280 C1E·82945 C3·5346 C6·136
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	40701.6 req/s  49.138 latency-µs/object
# POLL·640 C1·95268 C1E·82845 C3·4105 C6·1459

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	51641.8 req/s  58.092 latency-µs/object
# POLL·3786 C1·167554 C1E·100350 C3·1748 C6·218
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	51591.5 req/s  58.149 latency-µs/object
# POLL·3824 C1·169311 C1E·98696 C3·1546 C6·357
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	51637.2 req/s  58.098 latency-µs/object
# POLL·3800 C1·168246 C1E·99670 C3·1601 C6·98
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	51788.4 req/s  57.928 latency-µs/object
# POLL·3693 C1·168353 C1E·100634 C3·1786 C6·234
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	51484.8 req/s  58.270 latency-µs/object
# POLL·3835 C1·169772 C1E·98529 C3·1249 C6·534

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	62630.5 req/s  63.867 latency-µs/object
# POLL·8753 C1·168377 C1E·42863 C3·1063 C6·42
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	62784.4 req/s  63.710 latency-µs/object
# POLL·8807 C1·167291 C1E·42421 C3·799 C6·349
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	62503.0 req/s  63.997 latency-µs/object
# POLL·8786 C1·168566 C1E·42585 C3·948 C6·43
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	62456.4 req/s  64.045 latency-µs/object
# POLL·8779 C1·168424 C1E·41899 C3·781 C6·319
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	62427.4 req/s  64.074 latency-µs/object
# POLL·9045 C1·167532 C1E·43412 C3·785 C6·103

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	73704.9 req/s  108.541 latency-µs/object
# POLL·6333 C1·81424 C1E·25498 C3·1280 C6·43
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	74439.5 req/s  107.470 latency-µs/object
# POLL·6183 C1·81539 C1E·23181 C3·730 C6·313
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	74219.8 req/s  107.788 latency-µs/object
# POLL·6230 C1·81087 C1E·23619 C3·778 C6·670
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	75169.3 req/s  106.426 latency-µs/object
# POLL·6290 C1·80802 C1E·22697 C3·1015 C6·440
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	75254.0 req/s  106.307 latency-µs/object
# POLL·6210 C1·81952 C1E·20692 C3·651 C6·991

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	63578.7 req/s  188.743 latency-µs/object
# POLL·5049 C1·62370 C1E·23112 C3·1171 C6·324
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	65173.4 req/s  184.124 latency-µs/object
# POLL·4746 C1·60954 C1E·24913 C3·1069 C6·639
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	66622.6 req/s  180.119 latency-µs/object
# POLL·4597 C1·58999 C1E·23865 C3·1139 C6·317
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	66860.2 req/s  179.479 latency-µs/object
# POLL·4576 C1·57731 C1E·24403 C3·1161 C6·698
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	69226.0 req/s  173.345 latency-µs/object
# POLL·4847 C1·61339 C1E·22106 C3·1183 C6·280

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	58012.7 req/s  275.802 latency-µs/object
# POLL·3194 C1·49334 C1E·28997 C3·1339 C6·1877
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	59163.1 req/s  270.439 latency-µs/object
# POLL·3363 C1·48488 C1E·28408 C3·1665 C6·755
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	59164.2 req/s  270.434 latency-µs/object
# POLL·3309 C1·48744 C1E·27789 C3·1526 C6·721
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	59039.2 req/s  271.006 latency-µs/object
# POLL·3250 C1·49454 C1E·29562 C3·1223 C6·640
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	59103.0 req/s  270.714 latency-µs/object
# POLL·3338 C1·49217 C1E·25713 C3·1601 C6·418
2018/03/05 14:21:18 accept tcp 192.168.102.20:5554: use of closed network connection
2018-03-05 14:21:18.3210 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
unexpected packet: Retry Later in PrimaryBootstrapHandler
Connection to None lost
Benchmarkneo/go/sqlite-zhash.py 3789 391.5 µs/object	# crc32:a50b90dc  nread=4905351  t=1.484s
# POLL·18 C1·20416 C1E·12363 C3·16805 C6·3304
Benchmarkneo/go/sqlite-zhash.py 3789 385.3 µs/object	# crc32:a50b90dc  nread=4905351  t=1.460s	# POLL·11 C1·16837 C1E·15605 C3·15178 C6·4033
Benchmarkneo/go/sqlite-zhash.py 3789 378.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.434s	# POLL·14 C1·13470 C1E·15625 C3·15108 C6·3678
Benchmarkneo/go/sqlite-zhash.py 3789 418.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.584s	# POLL·8 C1·11332 C1E·12193 C3·16670 C6·5534
Benchmarkneo/go/sqlite-zhash.py 3789 380.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.442s	# POLL·7 C1·14391 C1E·14846 C3·16276 C6·2960

Benchmarkneo/go/sqlite-zhash.go 3789 112.4 µs/object	# crc32:a50b90dc  nread=4905351  t=425.947604ms	# POLL·51 C1·3463 C1E·31176 C3·4209 C6·119
Benchmarkneo/go/sqlite-zhash.go 3789 112.3 µs/object	# crc32:a50b90dc  nread=4905351  t=425.602762ms	# POLL·29 C1·3619 C1E·31480 C3·4085 C6·97
Benchmarkneo/go/sqlite-zhash.go 3789 114.1 µs/object	# crc32:a50b90dc  nread=4905351  t=432.573988ms	# POLL·24 C1·2927 C1E·32037 C3·2754 C6·1351
Benchmarkneo/go/sqlite-zhash.go 3789 113.2 µs/object	# crc32:a50b90dc  nread=4905351  t=428.978686ms	# POLL·31 C1·3639 C1E·31292 C3·3302 C6·1271
Benchmarkneo/go/sqlite-zhash.go 3789 113.4 µs/object	# crc32:a50b90dc  nread=4905351  t=429.963275ms	# POLL·39 C1·3187 C1E·30557 C3·3745 C6·1745
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 41.5 µs/object	# crc32:a50b90dc  nread=4905351  t=157.422728ms	# POLL·158 C1·4305 C1E·5302 C3·340 C6·27
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 39.2 µs/object	# crc32:a50b90dc  nread=4905351  t=148.749283ms	# POLL·341 C1·5217 C1E·5539 C3·271 C6·48
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 40.4 µs/object	# crc32:a50b90dc  nread=4905351  t=153.119565ms	# POLL·278 C1·5021 C1E·5710 C3·275 C6·51
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 44.0 µs/object	# crc32:a50b90dc  nread=4905351  t=166.909388ms	# POLL·166 C1·4274 C1E·6606 C3·350 C6·53
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 42.3 µs/object	# crc32:a50b90dc  nread=4905351  t=160.496948ms	# POLL·163 C1·4191 C1E·6449 C3·328 C6·42

# 1 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·1 10000	8962.5 req/s  111.576 latency-µs/object	# POLL·85 C1·11829 C1E·111278 C3·17934 C6·828
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9026.6 req/s  110.784 latency-µs/object	# POLL·85 C1·11643 C1E·112230 C3·13183 C6·4441
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9060.9 req/s  110.364 latency-µs/object	# POLL·55 C1·11066 C1E·111065 C3·18266 C6·1118
Benchmarkneo/go/sqlite-zwrk.go·1 10000	8961.6 req/s  111.587 latency-µs/object	# POLL·62 C1·12338 C1E·112305 C3·15134 C6·2611
Benchmarkneo/go/sqlite-zwrk.go·1 10000	9044.4 req/s  110.565 latency-µs/object	# POLL·74 C1·11876 C1E·109787 C3·17140 C6·3067

# 2 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·2 20000	15986.7 req/s  125.104 latency-µs/object	# POLL·975 C1·41789 C1E·158089 C3·9006 C6·1841
Benchmarkneo/go/sqlite-zwrk.go·2 20000	15859.4 req/s  126.108 latency-µs/object	# POLL·966 C1·42686 C1E·155604 C3·10435 C6·2198
Benchmarkneo/go/sqlite-zwrk.go·2 20000	15922.1 req/s  125.612 latency-µs/object	# POLL·1023 C1·41853 C1E·159163 C3·9936 C6·1319
Benchmarkneo/go/sqlite-zwrk.go·2 20000	15973.2 req/s  125.210 latency-µs/object	# POLL·946 C1·40868 C1E·158475 C3·10674 C6·1484
Benchmarkneo/go/sqlite-zwrk.go·2 20000	15787.7 req/s  126.681 latency-µs/object	# POLL·1014 C1·42488 C1E·157894 C3·7741 C6·4220

# 3 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·3 30000	21828.5 req/s  137.435 latency-µs/object	# POLL·1705 C1·65505 C1E·128001 C3·7480 C6·176
Benchmarkneo/go/sqlite-zwrk.go·3 30000	21845.9 req/s  137.325 latency-µs/object	# POLL·1764 C1·64727 C1E·131294 C3·4455 C6·1413
Benchmarkneo/go/sqlite-zwrk.go·3 30000	21850.5 req/s  137.297 latency-µs/object	# POLL·1796 C1·65370 C1E·129058 C3·6801 C6·238
Benchmarkneo/go/sqlite-zwrk.go·3 30000	21847.2 req/s  137.317 latency-µs/object	# POLL·1766 C1·66689 C1E·128824 C3·5236 C6·1246
Benchmarkneo/go/sqlite-zwrk.go·3 30000	21386.4 req/s  140.276 latency-µs/object	# POLL·2049 C1·68549 C1E·113300 C3·4713 C6·1241

# 4 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26365.5 req/s  151.713 latency-µs/object	# POLL·3915 C1·104405 C1E·112913 C3·3966 C6·1794
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26280.7 req/s  152.203 latency-µs/object	# POLL·3824 C1·104743 C1E·112772 C3·4264 C6·1115
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26240.4 req/s  152.436 latency-µs/object	# POLL·4020 C1·106176 C1E·112585 C3·4781 C6·366
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26282.2 req/s  152.194 latency-µs/object	# POLL·3742 C1·105815 C1E·111258 C3·5583 C6·463
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26352.3 req/s  151.789 latency-µs/object	# POLL·3865 C1·106316 C1E·111657 C3·4974 C6·242

# 8 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·8 50000	29582.6 req/s  270.429 latency-µs/object	# POLL·3446 C1·62017 C1E·53351 C3·3703 C6·1281
Benchmarkneo/go/sqlite-zwrk.go·8 50000	29614.7 req/s  270.136 latency-µs/object	# POLL·3646 C1·63385 C1E·51848 C3·4790 C6·440
Benchmarkneo/go/sqlite-zwrk.go·8 50000	30141.1 req/s  265.418 latency-µs/object	# POLL·3509 C1·62244 C1E·51488 C3·5100 C6·257
Benchmarkneo/go/sqlite-zwrk.go·8 50000	29781.4 req/s  268.624 latency-µs/object	# POLL·3577 C1·62300 C1E·52601 C3·3190 C6·2114
Benchmarkneo/go/sqlite-zwrk.go·8 50000	30088.1 req/s  265.886 latency-µs/object	# POLL·3573 C1·62933 C1E·52301 C3·5278 C6·677

# 12 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·12 50000	28206.9 req/s  425.428 latency-µs/object	# POLL·2099 C1·41402 C1E·56535 C3·4716 C6·1261
Benchmarkneo/go/sqlite-zwrk.go·12 50000	28484.4 req/s  421.284 latency-µs/object	# POLL·2087 C1·40857 C1E·58289 C3·3902 C6·1518
Benchmarkneo/go/sqlite-zwrk.go·12 50000	28600.6 req/s  419.571 latency-µs/object	# POLL·2314 C1·41320 C1E·55376 C3·4863 C6·1314
Benchmarkneo/go/sqlite-zwrk.go·12 50000	28872.0 req/s  415.628 latency-µs/object	# POLL·2243 C1·41295 C1E·56730 C3·5108 C6·558
Benchmarkneo/go/sqlite-zwrk.go·12 50000	28483.4 req/s  421.298 latency-µs/object	# POLL·2330 C1·42215 C1E·56084 C3·5501 C6·423

# 16 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·16 50000	28440.3 req/s  562.583 latency-µs/object	# POLL·1630 C1·31540 C1E·57481 C3·6155 C6·754
Benchmarkneo/go/sqlite-zwrk.go·16 50000	26310.1 req/s  608.130 latency-µs/object	# POLL·1477 C1·29025 C1E·54903 C3·5336 C6·1568
Benchmarkneo/go/sqlite-zwrk.go·16 50000	29248.9 req/s  547.029 latency-µs/object	# POLL·1529 C1·29981 C1E·55575 C3·4374 C6·1085
Benchmarkneo/go/sqlite-zwrk.go·16 50000	29377.1 req/s  544.642 latency-µs/object	# POLL·1622 C1·30923 C1E·54972 C3·3951 C6·2464
Benchmarkneo/go/sqlite-zwrk.go·16 50000	29342.7 req/s  545.281 latency-µs/object	# POLL·1475 C1·29467 C1E·56441 C3·5480 C6·1238
2018/03/05 14:23:13 accept tcp 192.168.102.20:5554: use of closed network connection
2018-03-05 14:23:13.4083 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite (sha1 disabled on: client)
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 109.4 µs/object	# crc32:a50b90dc  nread=4905351  t=414.672226ms
# POLL·32 C1·3837 C1E·29527 C3·4536 C6·1384
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 110.5 µs/object	# crc32:a50b90dc  nread=4905351  t=418.782149ms
# POLL·37 C1·3580 C1E·31903 C3·2452 C6·1126
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 108.7 µs/object	# crc32:a50b90dc  nread=4905351  t=411.946238ms
# POLL·37 C1·3745 C1E·30747 C3·3957 C6·474
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 109.3 µs/object	# crc32:a50b90dc  nread=4905351  t=414.237048ms
# POLL·34 C1·3833 C1E·29579 C3·5697 C6·100
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go(!sha1) 3789 108.1 µs/object	# crc32:a50b90dc  nread=4905351  t=409.627269ms
# POLL·22 C1·4050 C1E·30806 C3·3784 C6·151
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 41.2 µs/object	# crc32:a50b90dc  nread=4905351  t=156.304775ms
# POLL·219 C1·4858 C1E·5867 C3·281 C6·58
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 40.2 µs/object	# crc32:a50b90dc  nread=4905351  t=152.291616ms
# POLL·339 C1·5826 C1E·6169 C3·300 C6·16
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 40.5 µs/object	# crc32:a50b90dc  nread=4905351  t=153.338191ms
# POLL·412 C1·6096 C1E·5777 C3·217 C6·38
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 41.4 µs/object	# crc32:a50b90dc  nread=4905351  t=156.773602ms
# POLL·237 C1·4734 C1E·5959 C3·307 C6·34
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zhash.go+prefetch128(!sha1) 3789 42.2 µs/object	# crc32:a50b90dc  nread=4905351  t=160.069854ms
# POLL·233 C1·4736 C1E·6349 C3·303 C6·48

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	9347.4 req/s  106.981 latency-µs/object
# POLL·86 C1·13424 C1E·109265 C3·13444 C6·4847
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	9426.6 req/s  106.082 latency-µs/object
# POLL·74 C1·13364 C1E·109094 C3·12460 C6·5547
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	9388.0 req/s  106.519 latency-µs/object
# POLL·82 C1·13564 C1E·110104 C3·14022 C6·3422
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	9319.9 req/s  107.297 latency-µs/object
# POLL·71 C1·14288 C1E·108395 C3·12269 C6·6364
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·1 10000	9439.0 req/s  105.944 latency-µs/object
# POLL·72 C1·13439 C1E·108359 C3·18408 C6·231

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	16458.3 req/s  121.519 latency-µs/object
# POLL·831 C1·46133 C1E·146737 C3·8322 C6·4624
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	16485.9 req/s  121.316 latency-µs/object
# POLL·966 C1·46345 C1E·148978 C3·9804 C6·3229
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	16533.6 req/s  120.966 latency-µs/object
# POLL·820 C1·45186 C1E·147577 C3·10117 C6·2628
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	16433.9 req/s  121.700 latency-µs/object
# POLL·1148 C1·47527 C1E·148927 C3·10398 C6·2292
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·2 20000	16429.5 req/s  121.732 latency-µs/object
# POLL·1062 C1·46525 C1E·148909 C3·10606 C6·2286

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	22649.3 req/s  132.455 latency-µs/object
# POLL·1953 C1·75212 C1E·118896 C3·6502 C6·517
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	22668.1 req/s  132.344 latency-µs/object
# POLL·1937 C1·74132 C1E·120655 C3·4654 C6·1836
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	22625.9 req/s  132.591 latency-µs/object
# POLL·1815 C1·73805 C1E·120414 C3·5239 C6·919
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	22670.0 req/s  132.333 latency-µs/object
# POLL·1849 C1·73497 C1E·120395 C3·3425 C6·3067
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·3 30000	22668.5 req/s  132.342 latency-µs/object
# POLL·1940 C1·73835 C1E·119705 C3·4811 C6·2023

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	27328.0 req/s  146.370 latency-µs/object
# POLL·4265 C1·114383 C1E·100566 C3·4367 C6·753
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	27494.5 req/s  145.484 latency-µs/object
# POLL·4120 C1·113121 C1E·100210 C3·3368 C6·2326
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	27476.1 req/s  145.581 latency-µs/object
# POLL·4301 C1·114830 C1E·100769 C3·4088 C6·428
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	27683.6 req/s  144.490 latency-µs/object
# POLL·4141 C1·113560 C1E·99477 C3·3724 C6·2211
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·4 50000	27454.2 req/s  145.697 latency-µs/object
# POLL·4086 C1·111898 C1E·100438 C3·4052 C6·2129

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 50000	30824.6 req/s  259.533 latency-µs/object
# POLL·4203 C1·67322 C1E·42982 C3·1544 C6·484
E0305 14:24:04.585436    9237 storage.go:522] storage(192.168.102.20:5554): accept: serve 192.168.102.20:5554 - 192.168.102.20:58842: 192.168.102.20:5554 - 192.168.102.20:58842: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 50000	32879.2 req/s  243.315 latency-µs/object
# POLL·3444 C1·59124 C1E·45545 C3·5188 C6·535
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 50000	32429.2 req/s  246.691 latency-µs/object
# POLL·3724 C1·60279 C1E·46683 C3·1975 C6·2755
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/sqlite-zwrk.go(!sha1)·8 50000	32737.2 req/s  244.371 latency-µs/object
# POLL·3660 C1·59809 C1E·46653 C3·3611 C6·2149
# NEO/go (tzodb_go): skipping SHA1 computations
