>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:49:57 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1579-g916782b6-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** cpu:

node:	deco
cluster:
Benchmarkpystone 1 218772 pystone/s	# POLL·0 C1·1 C1E·3 C3·13 C6·34 C7s·0 C8·61 C9·0 C10·4
Benchmarkpystone 1 219149 pystone/s	# POLL·0 C1·2 C1E·0 C3·4 C6·43 C7s·0 C8·63 C9·0 C10·17
Benchmarkpystone 1 221405 pystone/s	# POLL·0 C1·0 C1E·2 C3·9 C6·51 C7s·0 C8·57 C9·0 C10·5
Benchmarkpystone 1 223209 pystone/s	# POLL·1 C1·1 C1E·6 C3·9 C6·49 C7s·0 C8·56 C9·0 C10·4
Benchmarkpystone 1 213764 pystone/s	# POLL·0 C1·3 C1E·3 C3·12 C6·44 C7s·0 C8·70 C9·0 C10·9
Benchmarkneo/go/fs1-zwrk.go·8 100000	69742.5 req/s  114.708 latency-µs/object	# POLL·695 C1·41331 C1E·2508 C3·73 C6·75 C7s·0 C8·99 C9·0 C10·62

# 12 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·12 100000	67558.3 req/s  177.624 latency-µs/object	# POLL·495 C1·33121 C1E·2770 C3·62 C6·99 C7s·0 C8·91 C9·0 C10·88
Benchmarkneo/go/fs1-zwrk.go·12 100000	66671.0 req/s  179.988 latency-µs/object	# POLL·539 C1·34174 C1E·2541 C3·66 C6·90 C7s·0 C8·91 C9·0 C10·47
Benchmarkneo/go/fs1-zwrk.go·12 100000	68954.8 req/s  174.027 latency-µs/object	# POLL·529 C1·33181 C1E·2379 C3·46 C6·131 C7s·0 C8·99 C9·0 C10·83
Benchmarkneo/go/fs1-zwrk.go·12 100000	72470.8 req/s  165.584 latency-µs/object	# POLL·419 C1·28945 C1E·2408 C3·44 C6·116 C7s·0 C8·93 C9·0 C10·92
Benchmarkneo/go/fs1-zwrk.go·12 100000	70775.4 req/s  169.550 latency-µs/object	# POLL·464 C1·31643 C1E·2353 C3·39 C6·120 C7s·0 C8·91 C9·0 C10·68

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 100000	65154.7 req/s  245.569 latency-µs/object	# POLL·504 C1·32018 C1E·2900 C3·57 C6·110 C7s·0 C8·129 C9·0 C10·56
Benchmarkneo/go/fs1-zwrk.go·16 100000	72798.0 req/s  219.786 latency-µs/object	# POLL·433 C1·28353 C1E·2049 C3·48 C6·122 C7s·0 C8·127 C9·0 C10·69
Benchmarkneo/go/fs1-zwrk.go·16 100000	64994.8 req/s  246.174 latency-µs/object	# POLL·548 C1·32313 C1E·2620 C3·37 C6·117 C7s·0 C8·172 C9·0 C10·67
Benchmarkneo/go/fs1-zwrk.go·16 100000	67767.3 req/s  236.102 latency-µs/object	# POLL·513 C1·31777 C1E·2526 C3·50 C6·148 C7s·0 C8·147 C9·0 C10·73
Benchmarkneo/go/fs1-zwrk.go·16 100000	73068.1 req/s  218.974 latency-µs/object	# POLL·433 C1·28353 C1E·2053 C3·50 C6·143 C7s·0 C8·117 C9·0 C10·59
2018/03/05 14:23:16 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 14:23:16.9024 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 39.6 µs/object	# crc32:a50b90dc  nread=4905351  t=150.22596ms
# POLL·310 C1·20176 C1E·554 C3·16 C6·74 C7s·0 C8·122 C9·0 C10·72
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 39.4 µs/object	# crc32:a50b90dc  nread=4905351  t=149.428444ms
# POLL·355 C1·20353 C1E·312 C3·14 C6·71 C7s·0 C8·11 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 38.8 µs/object	# crc32:a50b90dc  nread=4905351  t=146.915088ms
# POLL·346 C1·20286 C1E·375 C3·22 C6·60 C7s·0 C8·16 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 38.9 µs/object	# crc32:a50b90dc  nread=4905351  t=147.349657ms
# POLL·332 C1·20260 C1E·345 C3·25 C6·66 C7s·0 C8·12 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 38.7 µs/object	# crc32:a50b90dc  nread=4905351  t=146.800424ms
# POLL·389 C1·20372 C1E·323 C3·22 C6·60 C7s·0 C8·13 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 15.2 µs/object	# crc32:a50b90dc  nread=4905351  t=57.64418ms
# POLL·185 C1·3317 C1E·351 C3·31 C6·57 C7s·0 C8·12 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 14.5 µs/object	# crc32:a50b90dc  nread=4905351  t=54.921437ms
# POLL·171 C1·2724 C1E·324 C3·22 C6·61 C7s·0 C8·9 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 14.6 µs/object	# crc32:a50b90dc  nread=4905351  t=55.248507ms
# POLL·135 C1·2701 C1E·391 C3·22 C6·68 C7s·0 C8·11 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 14.9 µs/object	# crc32:a50b90dc  nread=4905351  t=56.574385ms
# POLL·222 C1·2693 C1E·423 C3·12 C6·63 C7s·0 C8·14 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 14.7 µs/object	# crc32:a50b90dc  nread=4905351  t=55.530707ms
# POLL·160 C1·2899 C1E·351 C3·29 C6·56 C7s·0 C8·10 C9·0 C10·0

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	27332.0 req/s  36.587 latency-µs/object
# POLL·5602 C1·338031 C1E·2819 C3·41 C6·61 C7s·0 C8·12 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	27346.8 req/s  36.567 latency-µs/object
# POLL·5674 C1·338726 C1E·2916 C3·33 C6·62 C7s·0 C8·22 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	27297.3 req/s  36.634 latency-µs/object
# POLL·5446 C1·337415 C1E·2885 C3·34 C6·67 C7s·0 C8·14 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	27217.1 req/s  36.742 latency-µs/object
# POLL·5487 C1·337909 C1E·3029 C3·22 C6·79 C7s·0 C8·11 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	27226.0 req/s  36.730 latency-µs/object
# POLL·5525 C1·338426 C1E·2870 C3·16 C6·73 C7s·0 C8·13 C9·0 C10·0

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	54963.8 req/s  36.388 latency-µs/object
# POLL·2901 C1·194304 C1E·4142 C3·72 C6·105 C7s·0 C8·17 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	55689.3 req/s  35.914 latency-µs/object
# POLL·2327 C1·185400 C1E·4719 C3·75 C6·144 C7s·0 C8·22 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	54873.0 req/s  36.448 latency-µs/object
# POLL·2647 C1·191581 C1E·4363 C3·74 C6·102 C7s·0 C8·14 C9·0 C10·1
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	54286.3 req/s  36.842 latency-µs/object
# POLL·2741 C1·191884 C1E·4658 C3·76 C6·122 C7s·0 C8·9 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	54888.9 req/s  36.437 latency-µs/object
# POLL·2620 C1·191299 C1E·4379 C3·58 C6·114 C7s·0 C8·22 C9·0 C10·0

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	64224.3 req/s  46.711 latency-µs/object
# POLL·2335 C1·134900 C1E·859 C3·17 C6·66 C7s·3 C8·17 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	64049.3 req/s  46.839 latency-µs/object
# POLL·2350 C1·136143 C1E·657 C3·19 C6·72 C7s·0 C8·18 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	63776.4 req/s  47.039 latency-µs/object
# POLL·2518 C1·135612 C1E·689 C3·38 C6·64 C7s·0 C8·17 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	63667.6 req/s  47.120 latency-µs/object
# POLL·2862 C1·137742 C1E·646 C3·30 C6·65 C7s·3 C8·20 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	64040.7 req/s  46.845 latency-µs/object
# POLL·2402 C1·135506 C1E·735 C3·41 C6·78 C7s·0 C8·19 C9·0 C10·0

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	68353.1 req/s  58.520 latency-µs/object
# POLL·2858 C1·98464 C1E·716 C3·45 C6·66 C7s·0 C8·10 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	68380.7 req/s  58.496 latency-µs/object
# POLL·2925 C1·98802 C1E·751 C3·27 C6·75 C7s·0 C8·12 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	69487.4 req/s  57.564 latency-µs/object
# POLL·2289 C1·98582 C1E·650 C3·29 C6·58 C7s·1 C8·8 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	68650.7 req/s  58.266 latency-µs/object
# POLL·2628 C1·98121 C1E·567 C3·25 C6·67 C7s·0 C8·8 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	68700.8 req/s  58.223 latency-µs/object
# POLL·2833 C1·98996 C1E·703 C3·26 C6·77 C7s·0 C8·11 C9·0 C10·0

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78109.9 req/s  102.420 latency-µs/object
# POLL·830 C1·43145 C1E·1566 C3·42 C6·86 C7s·0 C8·57 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	77626.2 req/s  103.058 latency-µs/object
# POLL·858 C1·43817 C1E·1371 C3·48 C6·74 C7s·0 C8·12 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	80568.2 req/s  99.295 latency-µs/object
# POLL·818 C1·41922 C1E·1306 C3·39 C6·91 C7s·0 C8·14 C9·0 C10·0
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	79891.1 req/s  100.136 latency-µs/object
# POLL·849 C1·43825 C1E·1227 C3·33 C6·79 C7s·0 C8·67 C9·0 C10·69
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	81016.8 req/s  98.745 latency-µs/object
# POLL·776 C1·43139 C1E·1692 C3·44 C6·76 C7s·0 C8·14 C9·0 C10·0

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	78619.8 req/s  152.633 latency-µs/object
# POLL·601 C1·35577 C1E·1724 C3·39 C6·86 C7s·0 C8·90 C9·0 C10·98
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	78233.7 req/s  153.387 latency-µs/object
# POLL·605 C1·34246 C1E·1411 C3·61 C6·107 C7s·0 C8·69 C9·0 C10·69
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	76406.0 req/s  157.056 latency-µs/object
# POLL·577 C1·34484 C1E·1326 C3·59 C6·112 C7s·1 C8·124 C9·1 C10·44
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	79371.9 req/s  151.187 latency-µs/object
# POLL·598 C1·35427 C1E·1425 C3·45 C6·201 C7s·0 C8·465 C9·0 C10·227
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	76981.3 req/s  155.882 latency-µs/object
# POLL·588 C1·34180 C1E·1675 C3·90 C6·371 C7s·0 C8·853 C9·0 C10·211

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	75247.9 req/s  212.630 latency-µs/object
# POLL·566 C1·33383 C1E·1513 C3·49 C6·175 C7s·0 C8·304 C9·0 C10·165
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	71350.7 req/s  224.244 latency-µs/object
# POLL·592 C1·33630 C1E·1792 C3·46 C6·101 C7s·0 C8·137 C9·0 C10·101
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	75988.2 req/s  210.559 latency-µs/object
# POLL·550 C1·33843 C1E·1694 C3·44 C6·111 C7s·0 C8·143 C9·0 C10·64
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	80005.2 req/s  199.987 latency-µs/object
# POLL·490 C1·30853 C1E·1344 C3·38 C6·110 C7s·0 C8·137 C9·0 C10·42
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·16 100000	74139.7 req/s  215.809 latency-µs/object
# POLL·550 C1·31772 C1E·1612 C3·67 C6·118 C7s·1 C8·148 C9·0 C10·60
2018/03/05 14:24:39 accept tcp 192.168.0.2:5554: use of closed network connection
2018-03-05 14:24:39.2755 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
Connection to None lost
Benchmarkneo/go/sqlite-zhash.py 3789 267.5 µs/object	# crc32:a50b90dc  nread=4905351  t=1.014s
# POLL·16 C1·58029 C1E·7124 C3·4658 C6·1937 C7s·0 C8·275 C9·0 C10·140
Benchmarkneo/go/sqlite-zhash.py 3789 275.9 µs/object	# crc32:a50b90dc  nread=4905351  t=1.046s	# POLL·16 C1·59244 C1E·5696 C3·5523 C6·1427 C7s·0 C8·192 C9·0 C10·40
Benchmarkneo/go/sqlite-zhash.py 3789 263.0 µs/object	# crc32:a50b90dc  nread=4905351  t=0.997s	# POLL·14 C1·57796 C1E·7343 C3·5292 C6·984 C7s·0 C8·195 C9·0 C10·61
Benchmarkneo/go/sqlite-zhash.py 3789 276.1 µs/object	# crc32:a50b90dc  nread=4905351  t=1.047s	# POLL·22 C1·58031 C1E·6716 C3·5645 C6·1288 C7s·0 C8·106 C9·0 C10·37
Benchmarkneo/go/sqlite-zhash.py 3789 262.2 µs/object	# crc32:a50b90dc  nread=4905351  t=0.994s	# POLL·19 C1·57531 C1E·7916 C3·5389 C6·1013 C7s·0 C8·149 C9·0 C10·38

Benchmarkneo/go/sqlite-zhash.go 3789 85.3 µs/object	# crc32:a50b90dc  nread=4905351  t=323.268091ms	# POLL·348 C1·23842 C1E·7575 C3·36 C6·59 C7s·0 C8·17 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go 3789 86.7 µs/object	# crc32:a50b90dc  nread=4905351  t=328.556769ms	# POLL·377 C1·23854 C1E·7667 C3·28 C6·81 C7s·0 C8·16 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go 3789 86.3 µs/object	# crc32:a50b90dc  nread=4905351  t=327.009967ms	# POLL·348 C1·23665 C1E·7802 C3·27 C6·91 C7s·0 C8·16 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go 3789 85.7 µs/object	# crc32:a50b90dc  nread=4905351  t=324.927599ms	# POLL·371 C1·23685 C1E·7612 C3·23 C6·82 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go 3789 86.2 µs/object	# crc32:a50b90dc  nread=4905351  t=326.777924ms	# POLL·332 C1·23651 C1E·7777 C3·39 C6·83 C7s·0 C8·8 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 38.4 µs/object	# crc32:a50b90dc  nread=4905351  t=145.669935ms	# POLL·128 C1·3832 C1E·1149 C3·31 C6·65 C7s·0 C8·12 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 36.5 µs/object	# crc32:a50b90dc  nread=4905351  t=138.262286ms	# POLL·116 C1·3457 C1E·1257 C3·33 C6·66 C7s·0 C8·8 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 35.6 µs/object	# crc32:a50b90dc  nread=4905351  t=134.962151ms	# POLL·131 C1·3679 C1E·955 C3·22 C6·68 C7s·0 C8·8 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 34.2 µs/object	# crc32:a50b90dc  nread=4905351  t=129.766595ms	# POLL·161 C1·3365 C1E·936 C3·21 C6·54 C7s·0 C8·11 C9·0 C10·0
Benchmarkneo/go/sqlite-zhash.go+prefetch128 3789 37.2 µs/object	# crc32:a50b90dc  nread=4905351  t=140.996965ms	# POLL·100 C1·3634 C1E·1456 C3·39 C6·73 C7s·0 C8·6 C9·0 C10·0

# 1 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·1 20000	11808.6 req/s  84.684 latency-µs/object	# POLL·3103 C1·208925 C1E·65715 C3·66 C6·172 C7s·0 C8·23 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·1 20000	11803.3 req/s  84.722 latency-µs/object	# POLL·3064 C1·207766 C1E·66231 C3·90 C6·186 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·1 20000	11813.7 req/s  84.647 latency-µs/object	# POLL·3011 C1·208795 C1E·65593 C3·81 C6·138 C7s·0 C8·34 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·1 20000	11804.5 req/s  84.714 latency-µs/object	# POLL·3084 C1·210483 C1E·64831 C3·117 C6·133 C7s·0 C8·15 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·1 20000	11834.5 req/s  84.498 latency-µs/object	# POLL·2996 C1·206847 C1E·66258 C3·87 C6·117 C7s·0 C8·33 C9·0 C10·1

# 2 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·2 30000	19198.9 req/s  104.173 latency-µs/object	# POLL·1640 C1·147524 C1E·29613 C3·114 C6·278 C7s·0 C8·29 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·2 30000	19147.1 req/s  104.454 latency-µs/object	# POLL·1525 C1·141351 C1E·32701 C3·262 C6·221 C7s·0 C8·56 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·2 30000	19140.9 req/s  104.488 latency-µs/object	# POLL·1635 C1·146401 C1E·30380 C3·188 C6·360 C7s·0 C8·44 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·2 30000	19125.4 req/s  104.573 latency-µs/object	# POLL·1537 C1·143138 C1E·32030 C3·153 C6·305 C7s·0 C8·43 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·2 30000	19207.4 req/s  104.127 latency-µs/object	# POLL·1610 C1·144124 C1E·32077 C3·222 C6·258 C7s·0 C8·43 C9·0 C10·0

# 3 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·3 50000	24272.2 req/s  123.598 latency-µs/object	# POLL·1495 C1·117460 C1E·14029 C3·47 C6·69 C7s·0 C8·16 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·3 50000	24534.6 req/s  122.276 latency-µs/object	# POLL·1545 C1·119673 C1E·12920 C3·44 C6·59 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·3 30000	24334.5 req/s  123.282 latency-µs/object	# POLL·1174 C1·88011 C1E·11374 C3·58 C6·84 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·3 50000	24709.6 req/s  121.410 latency-µs/object	# POLL·1543 C1·119091 C1E·13419 C3·43 C6·68 C7s·2 C8·7 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·3 50000	24548.9 req/s  122.205 latency-µs/object	# POLL·1569 C1·118433 C1E·13492 C3·71 C6·99 C7s·0 C8·9 C9·0 C10·0

# 4 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26896.2 req/s  148.720 latency-µs/object	# POLL·1129 C1·75091 C1E·9514 C3·69 C6·81 C7s·0 C8·10 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26701.5 req/s  149.804 latency-µs/object	# POLL·1116 C1·75680 C1E·8962 C3·61 C6·103 C7s·0 C8·16 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26395.7 req/s  151.540 latency-µs/object	# POLL·1135 C1·75476 C1E·9427 C3·73 C6·90 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26601.2 req/s  150.369 latency-µs/object	# POLL·1126 C1·75392 C1E·9478 C3·68 C6·85 C7s·0 C8·15 C9·0 C10·0
Benchmarkneo/go/sqlite-zwrk.go·4 50000	26640.8 req/s  150.146 latency-µs/object	# POLL·1078 C1·75393 C1E·9270 C3·83 C6·99 C7s·0 C8·9 C9·0 C10·0

# 8 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·8 50000	24427.8 req/s  327.496 latency-µs/object	# POLL·591 C1·42075 C1E·9787 C3·92 C6·166 C7s·0 C8·131 C9·0 C10·139
Benchmarkneo/go/sqlite-zwrk.go·8 50000	25225.0 req/s  317.145 latency-µs/object	# POLL·616 C1·40156 C1E·9524 C3·71 C6·111 C7s·0 C8·111 C9·0 C10·90
Benchmarkneo/go/sqlite-zwrk.go·8 50000	25127.2 req/s  318.381 latency-µs/object	# POLL·599 C1·40760 C1E·9396 C3·99 C6·113 C7s·0 C8·81 C9·0 C10·46
Benchmarkneo/go/sqlite-zwrk.go·8 50000	25321.2 req/s  315.940 latency-µs/object	# POLL·615 C1·40251 C1E·9338 C3·85 C6·93 C7s·0 C8·106 C9·0 C10·45
Benchmarkneo/go/sqlite-zwrk.go·8 50000	25456.5 req/s  314.262 latency-µs/object	# POLL·582 C1·40080 C1E·9354 C3·98 C6·112 C7s·0 C8·114 C9·0 C10·83

# 12 clients in parallel
Benchmarkneo/go/sqlite-zwrk.go·12 50000	23349.7 req/s  513.926 latency-µs/object	# POLL·567 C1·37668 C1E·11441 C3·69 C6·126 C7s·0 C8·79 C9·0 C10·51
Benchmarkneo/go/sqlite-zwrk.go·12 50000	23691.7 req/s  506.507 latency-µs/object	# POLL·510 C1·37821 C1E·10879 C3·70 C6·114 C7s·0 C8·83 C9·0 C10·47
Benchmarkneo/go/sqlite-zwrk.go·12 50000	23723.2 req/s  505.834 latency-µs/object	# POLL·542 C1·36990 C1E·10486 C3·106 C6·126 C7s·4 C8·64 C9·0 C10·58
Benchmarkneo/go/sqlite-zwrk.go·12 50000	23983.1 req/s  500.352 latency-µs/object	# POLL·550 C1·36125 C1E·10834 C3·89 C6·133 C7s·0 C8·83 C9·0 C10·71
Benchmarkneo/go/sqlite-zwrk.go·12 50000	24369.3 req/s  492.424 latency-µs/object	# POLL·554 C1·36585 C1E·10022 C3·81 C6·161 C7s·0 C8·85 C9·0 C10·62

# 16 clients in parallel
