>>> bench-local
# Wed, 28 Feb 2018 14:05:12 +0200
# neotest@z600.ivan.nexedi.com (2401:5180:0:10::1 192.168.0.5 (+ 1·ipv4))
# Linux z600-COMP-2717 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
# cpu: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
# cpu[0-11]: freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
# cpu[0-11]: idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
# cpu: WARNING: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
# sda: INTEL SSDSC2CT18  rev 335t 167.7G
# enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
# enp1s0: features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
# enp1s0: coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
# enp1s0: up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
# enp1s0: WARNING: RX coalesce latency is max 20μs - that will add to networked request-reply latency
# Python 2.7.12
# go version go1.10 linux/amd64
# sqlite 3.22.0 (py mod 2.6.0)
# mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
# neo             : v1.8-1563-gfe8fd50-dirty
# zodb            : 5.3.0
# zeo             : 5.1.1
# mysqlclient     : 1.3.12
# wendelin.core   : 0.11

*** cpu:

Benchmarkz600-COMP-2717/pystone 1 114934 pystone/s	# POLL·0 C1·26 C1E·1 C3·26 C6·211
Benchmarkz600-COMP-2717/pystone 1 114526 pystone/s	# POLL·0 C1·36 C1E·1 C3·20 C6·206
Benchmarkz600-COMP-2717/pystone 1 114001 pystone/s	# POLL·0 C1·38 C1E·1 C3·32 C6·305
Benchmarkz600-COMP-2717/pystone 1 113904 pystone/s	# POLL·0 C1·36 C1E·2 C3·6 C6·219
Benchmarkz600-COMP-2717/pystone 1 114154 pystone/s	# POLL·0 C1·41 C1E·0 C3·21 C6·208
# POLL·557 C1·100256 C1E·119430 C3·13523 C6·3353
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-2 50000	33679.5 req/s  59.383 latency-µs/object
# POLL·440 C1·99766 C1E·117864 C3·12175 C6·3455

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-4 100000	63364.6 req/s  63.127 latency-µs/object
# POLL·1981 C1·123437 C1E·141846 C3·6093 C6·844
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-4 100000	63592.3 req/s  62.901 latency-µs/object
# POLL·2047 C1·123093 C1E·141141 C3·5573 C6·2103
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-4 100000	63648.7 req/s  62.845 latency-µs/object
# POLL·2115 C1·123704 C1E·140420 C3·5471 C6·1471
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-4 100000	63624.2 req/s  62.869 latency-µs/object
# POLL·1956 C1·121690 C1E·143388 C3·6528 C6·1220
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-4 100000	63577.4 req/s  62.915 latency-µs/object
# POLL·2031 C1·121874 C1E·142510 C3·5319 C6·2106

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-8 200000	91342.6 req/s  87.582 latency-µs/object
# POLL·12796 C1·205262 C1E·72488 C3·2198 C6·1208
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-8 200000	93376.3 req/s  85.675 latency-µs/object
# POLL·12471 C1·205145 C1E·71771 C3·1903 C6·1017
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-8 200000	93878.9 req/s  85.216 latency-µs/object
# POLL·12814 C1·207190 C1E·67576 C3·1687 C6·963
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-8 200000	94240.4 req/s  84.889 latency-µs/object
# POLL·12171 C1·200805 C1E·73575 C3·2057 C6·788
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-8 200000	93937.8 req/s  85.163 latency-µs/object
# POLL·12762 C1·205045 C1E·71636 C3·2237 C6·1063

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-16 100000	79007.0 req/s  202.514 latency-µs/object
# POLL·4542 C1·57351 C1E·42386 C3·3553 C6·676
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-16 100000	83717.2 req/s  191.120 latency-µs/object
# POLL·4579 C1·59206 C1E·36359 C3·2728 C6·1020
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-16 200000	84361.1 req/s  189.661 latency-µs/object
# POLL·8641 C1·98196 C1E·52252 C3·3714 C6·1418
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-16 200000	85640.1 req/s  186.828 latency-µs/object
# POLL·8441 C1·98103 C1E·49897 C3·3916 C6·1038
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-16 200000	87821.9 req/s  182.187 latency-µs/object
# POLL·8551 C1·98672 C1E·49281 C3·3602 C6·1079

# 24 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-24 100000	73868.8 req/s  324.900 latency-µs/object
# POLL·3005 C1·39123 C1E·45881 C3·4792 C6·1392
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-24 100000	73447.5 req/s  326.764 latency-µs/object
# POLL·3064 C1·38491 C1E·43226 C3·4872 C6·1653
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-24 100000	74562.1 req/s  321.879 latency-µs/object
# POLL·3134 C1·44160 C1E·38508 C3·4215 C6·1280
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-24 100000	74795.9 req/s  320.873 latency-µs/object
# POLL·3033 C1·38699 C1E·43489 C3·4798 C6·1785
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-24 100000	76601.9 req/s  313.308 latency-µs/object
# POLL·3137 C1·39486 C1E·41404 C3·4629 C6·1244

# 36 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-36 100000	72783.2 req/s  494.619 latency-µs/object
# POLL·2345 C1·32148 C1E·41165 C3·5900 C6·1802
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-36 200000	70604.2 req/s  509.885 latency-µs/object
# POLL·4142 C1·54149 C1E·54033 C3·8971 C6·2042
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-36 200000	72182.8 req/s  498.734 latency-µs/object
# POLL·4295 C1·54607 C1E·53000 C3·9567 C6·1404
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-36 100000	77518.0 req/s  464.408 latency-µs/object
# POLL·2215 C1·31993 C1E·36823 C3·5521 C6·1394
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-36 100000	77048.1 req/s  467.241 latency-µs/object
# POLL·2188 C1·32998 C1E·36048 C3·5190 C6·1312

# 48 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-48 200000	79197.6 req/s  606.079 latency-µs/object
# POLL·3515 C1·47190 C1E·47685 C3·8561 C6·1867
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-48 200000	78710.6 req/s  609.829 latency-µs/object
# POLL·3589 C1·46676 C1E·48217 C3·9297 C6·2375
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-48 100000	81579.8 req/s  588.381 latency-µs/object
# POLL·2108 C1·31359 C1E·35077 C3·5180 C6·7452
E0228 15:03:20.199637   15155 storage.go:522] storage(192.168.0.5:5554): accept: serve 192.168.0.5:5554 - 192.168.0.5:34186: 192.168.0.5:5554 - 192.168.0.5:34186: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-48 200000	80489.9 req/s  596.348 latency-µs/object
# POLL·3430 C1·44285 C1E·48131 C3·8304 C6·2453
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/fs1(!sha1)/zwrk.go-48 200000	81872.6 req/s  586.277 latency-µs/object
# POLL·3685 C1·49410 C1E·41148 C3·7378 C6·2727
2018/02/28 15:03:26 accept tcp 192.168.0.5:5554: use of closed network connection
2018-02-28 15:03:26.5186 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite
Connection to None lost
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.py 3789 575.2 µs/object	# crc32:a50b90dc  nread=4905351  t=2.180s
# POLL·7 C1·1491 C1E·13231 C3·17877 C6·5136
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.py 3789 568.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.154s	# POLL·3 C1·1406 C1E·12541 C3·18260 C6·4485
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.py 3789 543.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.061s	# POLL·1 C1·2946 C1E·13409 C3·17127 C6·3876
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.py 3789 560.6 µs/object	# crc32:a50b90dc  nread=4905351  t=2.125s	# POLL·6 C1·129 C1E·13030 C3·19016 C6·3509
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.py 3789 544.4 µs/object	# crc32:a50b90dc  nread=4905351  t=2.063s	# POLL·2 C1·2292 C1E·13426 C3·17036 C6·4943

Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go 3789 239.0 µs/object	# crc32:a50b90dc  nread=4905351  t=905.73631ms	# POLL·26 C1·361 C1E·23251 C3·13359 C6·5223
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go 3789 251.2 µs/object	# crc32:a50b90dc  nread=4905351  t=951.986475ms	# POLL·18 C1·194 C1E·19652 C3·20195 C6·1201
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go 3789 259.6 µs/object	# crc32:a50b90dc  nread=4905351  t=983.959589ms	# POLL·16 C1·194 C1E·21211 C3·12992 C6·6747
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go 3789 245.6 µs/object	# crc32:a50b90dc  nread=4905351  t=930.722229ms	# POLL·14 C1·216 C1E·21246 C3·13752 C6·5703
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go 3789 240.6 µs/object	# crc32:a50b90dc  nread=4905351  t=911.929798ms	# POLL·19 C1·275 C1E·21125 C3·14791 C6·4458
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go+prefetch128 3789 35.3 µs/object	# crc32:a50b90dc  nread=4905351  t=133.708432ms	# POLL·130 C1·5954 C1E·6816 C3·627 C6·213
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go+prefetch128 3789 36.8 µs/object	# crc32:a50b90dc  nread=4905351  t=139.648819ms	# POLL·121 C1·5976 C1E·6730 C3·817 C6·106
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go+prefetch128 3789 36.7 µs/object	# crc32:a50b90dc  nread=4905351  t=139.127257ms	# POLL·181 C1·6154 C1E·6771 C3·884 C6·97
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go+prefetch128 3789 36.9 µs/object	# crc32:a50b90dc  nread=4905351  t=139.932157ms	# POLL·197 C1·5978 C1E·6905 C3·799 C6·111
Benchmarkz600-COMP-2717/neo/go/sqlite/zhash.go+prefetch128 3789 33.5 µs/object	# crc32:a50b90dc  nread=4905351  t=126.794644ms	# POLL·185 C1·6509 C1E·7640 C3·582 C6·77

# 1 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-1 5000	4247.3 req/s  235.444 latency-µs/object	# POLL·31 C1·419 C1E·49307 C3·33673 C6·11508
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-1 10000	4036.7 req/s  247.724 latency-µs/object	# POLL·47 C1·621 C1E·73788 C3·59586 C6·14167
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-1 10000	4187.7 req/s  238.796 latency-µs/object	# POLL·37 C1·535 C1E·76836 C3·56531 C6·15583
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-1 5000	4059.0 req/s  246.368 latency-µs/object	# POLL·61 C1·599 C1E·49922 C3·30394 C6·14637
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-1 10000	4267.7 req/s  234.317 latency-µs/object	# POLL·93 C1·1050 C1E·76278 C3·56595 C6·13889

# 2 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-2 20000	9813.6 req/s  203.799 latency-µs/object	# POLL·331 C1·8839 C1E·143974 C3·71603 C6·19829
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-2 20000	9704.9 req/s  206.083 latency-µs/object	# POLL·348 C1·8421 C1E·143233 C3·74156 C6·18149
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-2 10000	9864.5 req/s  202.748 latency-µs/object	# POLL·110 C1·2815 C1E·62476 C3·37711 C6·7886
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-2 20000	9870.3 req/s  202.628 latency-µs/object	# POLL·399 C1·9255 C1E·144044 C3·69414 C6·22294
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-2 10000	9934.4 req/s  201.320 latency-µs/object	# POLL·122 C1·2927 C1E·62026 C3·37782 C6·7644

# 4 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-4 50000	26070.0 req/s  153.433 latency-µs/object	# POLL·1405 C1·51615 C1E·165236 C3·34712 C6·6006
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-4 50000	26049.8 req/s  153.552 latency-µs/object	# POLL·1348 C1·52085 C1E·165541 C3·32668 C6·7852
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-4 50000	26436.7 req/s  151.305 latency-µs/object	# POLL·1347 C1·52865 C1E·162825 C3·33269 C6·6819
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-4 50000	26494.8 req/s  150.973 latency-µs/object	# POLL·1295 C1·51368 C1E·162832 C3·34472 C6·6360
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-4 50000	26032.9 req/s  153.652 latency-µs/object	# POLL·1256 C1·50554 C1E·164869 C3·31980 C6·10128

# 8 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-8 50000	41118.2 req/s  194.561 latency-µs/object	# POLL·2893 C1·59592 C1E·76198 C3·19862 C6·2364
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-8 50000	41225.3 req/s  194.056 latency-µs/object	# POLL·2709 C1·56972 C1E·74446 C3·21123 C6·2962
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-8 50000	41066.8 req/s  194.804 latency-µs/object	# POLL·2923 C1·58245 C1E·74770 C3·16033 C6·6097
E0228 15:04:48.628861   18400 storage.go:522] storage(192.168.0.5:5554): accept: serve 192.168.0.5:5554 - 192.168.0.5:34828: 192.168.0.5:5554 - 192.168.0.5:34828: accept: node link is not listening for incoming connections
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-8 100000	41490.7 req/s  192.815 latency-µs/object	# POLL·5118 C1·106307 C1E·117668 C3·19630 C6·5113
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-8 100000	42633.3 req/s  187.647 latency-µs/object	# POLL·5077 C1·106471 C1E·115130 C3·21005 C6·4609

# 16 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-16 50000	38795.5 req/s  412.418 latency-µs/object	# POLL·2218 C1·35844 C1E·50666 C3·26179 C6·1783
E0228 15:05:00.817371   18400 storage.go:522] storage(192.168.0.5:5554): accept: serve 192.168.0.5:5554 - 192.168.0.5:35006: 192.168.0.5:5554 - 192.168.0.5:35006: accept: node link is not listening for incoming connections
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-16 50000	39365.9 req/s  406.443 latency-µs/object	# POLL·2325 C1·36301 C1E·52610 C3·21634 C6·2391
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-16 50000	39701.6 req/s  403.006 latency-µs/object	# POLL·2322 C1·36287 C1E·53225 C3·19039 C6·2823
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-16 50000	39489.5 req/s  405.171 latency-µs/object	# POLL·2070 C1·34365 C1E·51453 C3·19560 C6·5247
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-16 50000	39722.0 req/s  402.800 latency-µs/object	# POLL·2158 C1·35083 C1E·49767 C3·20505 C6·4585

# 24 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-24 50000	38373.2 req/s  625.436 latency-µs/object	# POLL·1510 C1·23320 C1E·47985 C3·19568 C6·6713
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-24 50000	39786.0 req/s  603.227 latency-µs/object	# POLL·1455 C1·22772 C1E·44417 C3·25487 C6·2561
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-24 50000	39756.8 req/s  603.670 latency-µs/object	# POLL·1487 C1·23392 C1E·48171 C3·23219 C6·1759
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-24 50000	39916.8 req/s  601.250 latency-µs/object	# POLL·1593 C1·23455 C1E·46944 C3·24731 C6·2625
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-24 50000	38998.6 req/s  615.406 latency-µs/object	# POLL·1483 C1·23008 C1E·46298 C3·22580 C6·5724

# 36 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-36 100000	40337.7 req/s  892.466 latency-µs/object	# POLL·1995 C1·29820 C1E·56048 C3·27829 C6·6435
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-36 100000	41412.8 req/s  869.297 latency-µs/object	# POLL·1993 C1·28971 C1E·56688 C3·25018 C6·6108
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-36 100000	41397.0 req/s  869.628 latency-µs/object	# POLL·2025 C1·29295 C1E·53756 C3·29646 C6·2921
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-36 100000	41772.3 req/s  861.815 latency-µs/object	# POLL·1948 C1·28138 C1E·53505 C3·25359 C6·7301
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-36 100000	42888.9 req/s  839.379 latency-µs/object	# POLL·1874 C1·26581 C1E·51064 C3·29938 C6·2669

# 48 clients in parallel
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-48 100000	43588.2 req/s  1101.217 latency-µs/object	# POLL·1738 C1·25959 C1E·51920 C3·23283 C6·7749
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-48 100000	43281.2 req/s  1109.027 latency-µs/object	# POLL·1678 C1·24097 C1E·49372 C3·27841 C6·4096
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-48 100000	43205.9 req/s  1110.959 latency-µs/object	# POLL·1684 C1·24178 C1E·52505 C3·23612 C6·7080
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-48 100000	44222.0 req/s  1085.434 latency-µs/object	# POLL·1636 C1·23561 C1E·52341 C3·23336 C6·7952
Benchmarkz600-COMP-2717/neo/go/sqlite/zwrk.go-48 100000	43772.0 req/s  1096.592 latency-µs/object	# POLL·1544 C1·22372 C1E·47584 C3·24012 C6·8106
2018/02/28 15:06:52 accept tcp 192.168.0.5:5554: use of closed network connection
2018-02-28 15:06:52.5833 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go sqlite (sha1 disabled)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go 3789 242.1 µs/object	# crc32:a50b90dc  nread=4905351  t=917.496468ms
# POLL·11 C1·400 C1E·20488 C3·16034 C6·4000
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go 3789 233.1 µs/object	# crc32:a50b90dc  nread=4905351  t=883.550876ms
# POLL·14 C1·207 C1E·21144 C3·13941 C6·4720
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go 3789 232.1 µs/object	# crc32:a50b90dc  nread=4905351  t=879.818583ms
# POLL·21 C1·291 C1E·21151 C3·14709 C6·4106
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go 3789 234.0 µs/object	# crc32:a50b90dc  nread=4905351  t=886.906635ms
# POLL·11 C1·265 C1E·21477 C3·14257 C6·4129
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go 3789 225.9 µs/object	# crc32:a50b90dc  nread=4905351  t=856.217766ms
# POLL·7 C1·529 C1E·21902 C3·16287 C6·1516
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go+prefetch128 3789 37.7 µs/object	# crc32:a50b90dc  nread=4905351  t=142.792412ms
# POLL·144 C1·6199 C1E·6988 C3·647 C6·266
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go+prefetch128 3789 32.2 µs/object	# crc32:a50b90dc  nread=4905351  t=122.06196ms
# POLL·173 C1·7427 C1E·7308 C3·477 C6·158
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go+prefetch128 3789 33.4 µs/object	# crc32:a50b90dc  nread=4905351  t=126.597476ms
# POLL·220 C1·7509 C1E·6936 C3·537 C6·234
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go+prefetch128 3789 33.4 µs/object	# crc32:a50b90dc  nread=4905351  t=126.636873ms
# POLL·178 C1·6846 C1E·6652 C3·402 C6·304
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zhash.go+prefetch128 3789 38.3 µs/object	# crc32:a50b90dc  nread=4905351  t=145.126098ms
# POLL·147 C1·5447 C1E·6533 C3·725 C6·343

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-1 10000	4262.1 req/s  234.624 latency-µs/object
# POLL·63 C1·1053 C1E·76379 C3·54888 C6·12686
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-1 10000	4211.0 req/s  237.476 latency-µs/object
# POLL·65 C1·1080 C1E·73460 C3·55384 C6·15432
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-1 10000	4109.7 req/s  243.327 latency-µs/object
# POLL·40 C1·690 C1E·75580 C3·52383 C6·17418
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-1 10000	4447.2 req/s  224.860 latency-µs/object
# POLL·110 C1·1650 C1E·78567 C3·49421 C6·14637
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-1 10000	4133.9 req/s  241.904 latency-µs/object
# POLL·40 C1·592 C1E·73060 C3·54694 C6·17156

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-2 20000	9883.5 req/s  202.358 latency-µs/object
# POLL·510 C1·9287 C1E·137910 C3·69490 C6·21910
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-2 10000	9742.2 req/s  205.293 latency-µs/object
# POLL·108 C1·3005 C1E·59576 C3·38296 C6·8327
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-2 20000	9871.5 req/s  202.604 latency-µs/object
# POLL·377 C1·8425 C1E·134004 C3·77877 C6·19845
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-2 10000	9971.9 req/s  200.564 latency-µs/object
# POLL·235 C1·4200 C1E·58268 C3·32559 C6·10456
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-2 20000	9819.7 req/s  203.673 latency-µs/object
# POLL·337 C1·7620 C1E·133415 C3·78762 C6·19308

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-4 50000	26453.5 req/s  151.209 latency-µs/object
# POLL·1324 C1·55197 C1E·157638 C3·34462 C6·8222
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-4 50000	27168.4 req/s  147.230 latency-µs/object
# POLL·1305 C1·56872 C1E·155373 C3·34136 C6·7451
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-4 50000	26762.4 req/s  149.463 latency-µs/object
# POLL·1347 C1·56065 C1E·156131 C3·34366 C6·9037
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkz600-COMP-2717/neo/go/sqlite(!sha1)/zwrk.go-4 50000	26654.8 req/s  150.067 latency-µs/object
# POLL·1368 C1·56306 C1E·156038 C3·34666 C6·9138
